name,email,phone,company,role,status,value,niche_key,niche,city,website,notes
Ficus Restaurante,+56 42 2212176 / 2233522,+56 42 2212176 / 2233522,Ficus Restaurante,Restaurants & Gastronomy — Chillán,lead,0,restaurants,Restaurants & Gastronomy,chillán,ficuschillan.com,"{""city"": ""chillán"", ""niche"": ""restaurants"", ""website"": ""ficuschillan.com"", ""page"": ""companies/chillán/ficus-restaurante.html"", ""vertical"": ""Restaurants""}"
Fuego Divino,+56 42 2430900,+56 42 2430900,Fuego Divino,Restaurants & Gastronomy — Chillán,lead,0,restaurants,Restaurants & Gastronomy,chillán,fuegodivino.cl,"{""city"": ""chillán"", ""niche"": ""restaurants"", ""website"": ""fuegodivino.cl"", ""page"": ""companies/chillán/fuego-divino.html"", ""vertical"": ""Restaurants""}"
Restaurante El Faro,+56 42 224 8409,+56 42 224 8409,Restaurante El Faro,Restaurants & Gastronomy — Chillán,lead,0,restaurants,Restaurants & Gastronomy,chillán,elfarochillan.cl,"{""city"": ""chillán"", ""niche"": ""restaurants"", ""website"": ""elfarochillan.cl"", ""page"": ""companies/chillán/restaurante-el-faro.html"", ""vertical"": ""Restaurants""}"
Los Buenos Muchachos,WordPress / Divi Builder,,Los Buenos Muchachos,Restaurants & Gastronomy — Chillán,lead,0,restaurants,Restaurants & Gastronomy,chillán,losbuenosmuchachos.cl,"{""city"": ""chillán"", ""niche"": ""restaurants"", ""website"": ""losbuenosmuchachos.cl"", ""page"": ""companies/chillán/los-buenos-muchachos.html"", ""vertical"": ""Restaurants""}"
Fuente Alemana Chillán,+56 42 2 423565,+56 42 2 423565,Fuente Alemana Chillán,Restaurants & Gastronomy — Chillán,lead,0,restaurants,Restaurants & Gastronomy,chillán,fuentealemanachillan.cl,"{""city"": ""chillán"", ""niche"": ""restaurants"", ""website"": ""fuentealemanachillan.cl"", ""page"": ""companies/chillán/fuente-alemana-chillán.html"", ""vertical"": ""Restaurants""}"
Andén Bistró & Tapas,+56 9 4274 3882,+56 9 4274 3882,Andén Bistró & Tapas,Restaurants & Gastronomy — Chillán,lead,0,restaurants,Restaurants & Gastronomy,chillán,NO WEBSITE — #1 ON TRIPADVISOR!,"{""city"": ""chillán"", ""niche"": ""restaurants"", ""website"": ""NO WEBSITE — #1 ON TRIPADVISOR!"", ""page"": ""companies/chillán/andén-bistró-&-tapas.html"", ""vertical"": ""Restaurants""}"
La Ramona Restobar,+56 42 2 540240,+56 42 2 540240,La Ramona Restobar,Restaurants & Gastronomy — Chillán,lead,0,restaurants,Restaurants & Gastronomy,chillán,NO WEBSITE,"{""city"": ""chillán"", ""niche"": ""restaurants"", ""website"": ""NO WEBSITE"", ""page"": ""companies/chillán/la-ramona-restobar.html"", ""vertical"": ""Restaurants""}"
Hamachi Sushi Chillán,+56 9 4219 3903 / +56 9 4808 5488,+56 9 4219 3903,Hamachi Sushi Chillán,Restaurants & Gastronomy — Chillán,lead,0,restaurants,Restaurants & Gastronomy,chillán,NO WEBSITE,"{""city"": ""chillán"", ""niche"": ""restaurants"", ""website"": ""NO WEBSITE"", ""page"": ""companies/chillán/hamachi-sushi-chillán.html"", ""vertical"": ""Restaurants""}"
Restaurant De Banderas,+56 42 2 232349,+56 42 2 232349,Restaurant De Banderas,Restaurants & Gastronomy — Chillán,lead,0,restaurants,Restaurants & Gastronomy,chillán,NO WEBSITE,"{""city"": ""chillán"", ""niche"": ""restaurants"", ""website"": ""NO WEBSITE"", ""page"": ""companies/chillán/restaurant-de-banderas.html"", ""vertical"": ""Restaurants""}"
Restaurant Benihana,+56 42 2 239246,+56 42 2 239246,Restaurant Benihana,Restaurants & Gastronomy — Chillán,lead,0,restaurants,Restaurants & Gastronomy,chillán,NO WEBSITE,"{""city"": ""chillán"", ""niche"": ""restaurants"", ""website"": ""NO WEBSITE"", ""page"": ""companies/chillán/restaurant-benihana.html"", ""vertical"": ""Restaurants""}"
BiOdent Clínica Dental,+56 42 2316038 / 2229117,+56 42 2316038 / 2229117,BiOdent Clínica Dental,Health & Medical — Chillán,lead,0,health,Health & Medical,chillán,clinicabiodent.cl,"{""city"": ""chillán"", ""niche"": ""health"", ""website"": ""clinicabiodent.cl"", ""page"": ""companies/chillán/biodent-clínica-dental.html"", ""vertical"": ""Health""}"
DentoBeli,+56 9 4950 9000,+56 9 4950 9000,DentoBeli,Health & Medical — Chillán,lead,0,health,Health & Medical,chillán,dentobeli.cl,"{""city"": ""chillán"", ""niche"": ""health"", ""website"": ""dentobeli.cl"", ""page"": ""companies/chillán/dentobeli.html"", ""vertical"": ""Health""}"
Dental Life,Not found,,Dental Life,Health & Medical — Chillán,lead,0,health,Health & Medical,chillán,dentallife.cl — 403 FORBIDDEN!,"{""city"": ""chillán"", ""niche"": ""health"", ""website"": ""dentallife.cl — 403 FORBIDDEN!"", ""page"": ""companies/chillán/dental-life.html"", ""vertical"": ""Health""}"
Safident,Not found,,Safident,Health & Medical — Chillán,lead,0,health,Health & Medical,chillán,safident.cl,"{""city"": ""chillán"", ""niche"": ""health"", ""website"": ""safident.cl"", ""page"": ""companies/chillán/safident.html"", ""vertical"": ""Health""}"
Clínica Dental Chillán,"Ortodoncia, blanqueamiento, extracciones, prótesis, implantes",,Clínica Dental Chillán,Health & Medical — Chillán,lead,0,health,Health & Medical,chillán,clinicadentalchillan.cl — ECONNREFUSED — SERVER DEAD!,"{""city"": ""chillán"", ""niche"": ""health"", ""website"": ""clinicadentalchillan.cl — ECONNREFUSED — SERVER DEAD!"", ""page"": ""companies/chillán/clínica-dental-chillán.html"", ""vertical"": ""Health""}"
Inmunodent Chillán,+56 42 2834272,+56 42 2834272,Inmunodent Chillán,Health & Medical — Chillán,lead,0,health,Health & Medical,chillán,inmunodent.cl,"{""city"": ""chillán"", ""niche"": ""health"", ""website"": ""inmunodent.cl"", ""page"": ""companies/chillán/inmunodent-chillán.html"", ""vertical"": ""Health""}"
CDC Dental Chillán,+56 9 5906 5278,+56 9 5906 5278,CDC Dental Chillán,Health & Medical — Chillán,lead,0,health,Health & Medical,chillán,cdcdental.cl/atencion-dental-chillan/,"{""city"": ""chillán"", ""niche"": ""health"", ""website"": ""cdcdental.cl/atencion-dental-chillan/"", ""page"": ""companies/chillán/cdc-dental-chillán.html"", ""vertical"": ""Health""}"
Hospital Clínico Veterinario UdeC,+56 9 61980749 / 42 220 8800,+56 9 61980749 / 42 220 8800,Hospital Clínico Veterinario UdeC,Health & Medical — Chillán,lead,0,health,Health & Medical,chillán,hcvudec.cl/sitio/,"{""city"": ""chillán"", ""niche"": ""health"", ""website"": ""hcvudec.cl/sitio/"", ""page"": ""companies/chillán/hospital-clínico-veterinario-udec.html"", ""vertical"": ""Health""}"
Clinicalvet Chillán,+56 9 76094453,+56 9 76094453,Clinicalvet Chillán,Health & Medical — Chillán,lead,0,health,Health & Medical,chillán,NO OWN WEBSITE — Facebook + Instagram only,"{""city"": ""chillán"", ""niche"": ""health"", ""website"": ""NO OWN WEBSITE — Facebook + Instagram only"", ""page"": ""companies/chillán/clinicalvet-chillán.html"", ""vertical"": ""Health""}"
Kennedy Clínica Veterinaria,+56 42 2271313,+56 42 2271313,Kennedy Clínica Veterinaria,Health & Medical — Chillán,lead,0,health,Health & Medical,chillán,clinicaveterinariakennedy.tie.cl — FREE .tie.cl SUBDOMAIN!,"{""city"": ""chillán"", ""niche"": ""health"", ""website"": ""clinicaveterinariakennedy.tie.cl — FREE .tie.cl SUBDOMAIN!"", ""page"": ""companies/chillán/kennedy-clínica-veterinaria.html"", ""vertical"": ""Health""}"
Muebles Chillán,ventas@muebleschillan.cl,+56962688538,Muebles Chillán,Small/Medium Business — Chillán,lead,0,smb,Small/Medium Business,chillán,www.muebleschillan.cl,"{""city"": ""chillán"", ""niche"": ""smb"", ""website"": ""www.muebleschillan.cl"", ""page"": ""companies/chillán/muebles-chillan.html"", ""vertical"": ""Small/Medium Business"", ""source"": ""generated""}"
Consultora Legal Vera,info@consultoralegalvera.cl,+56941588093,Consultora Legal Vera,Law Firms — Chillán,lead,0,law_firms,Law Firms,chillán,www.consultoralegalvera.cl,"{""city"": ""chillán"", ""niche"": ""law_firms"", ""website"": ""www.consultoralegalvera.cl"", ""page"": ""companies/chillán/consultora-legal-vera.html"", ""vertical"": ""Law Firms"", ""source"": ""generated""}"
Propiedades & Inversiones Gutiérrez,arriendos@propiedadesinversion.cl,+56997014055,Propiedades & Inversiones Gutiérrez,Real Estate — Chillán,lead,0,real_estate,Real Estate,chillán,www.propiedadesinversionesgut.cl,"{""city"": ""chillán"", ""niche"": ""real_estate"", ""website"": ""www.propiedadesinversionesgut.cl"", ""page"": ""companies/chillán/propiedades--inversiones-gutierrez.html"", ""vertical"": ""Real Estate"", ""source"": ""generated""}"
Lavandería Chillán,reservas@lavanderiachillan.com.cl,+56947019579,Lavandería Chillán,Local Specialist — Chillán,lead,0,local_specialist,Local Specialist,chillán,www.lavanderiachillan.cl,"{""city"": ""chillán"", ""niche"": ""local_specialist"", ""website"": ""www.lavanderiachillan.cl"", ""page"": ""companies/chillán/lavanderia-chillan.html"", ""vertical"": ""Local Specialist"", ""source"": ""generated""}"
Rent a Car Chillán,ventas@rentacarchillan.com,+56945392989,Rent a Car Chillán,Automotive — Chillán,lead,0,automotive,Automotive,chillán,www.rentacarchillan.cl,"{""city"": ""chillán"", ""niche"": ""automotive"", ""website"": ""www.rentacarchillan.cl"", ""page"": ""companies/chillán/rent-a-car-chillan.html"", ""vertical"": ""Automotive"", ""source"": ""generated""}"
Lavado Gutiérrez,ventas@lavadogutierrez.com.cl,+56973744321,Lavado Gutiérrez,Automotive — Chillán,lead,0,automotive,Automotive,chillán,www.lavadogutierrez.cl,"{""city"": ""chillán"", ""niche"": ""automotive"", ""website"": ""www.lavadogutierrez.cl"", ""page"": ""companies/chillán/lavado-gutierrez.html"", ""vertical"": ""Automotive"", ""source"": ""generated""}"
Academia Chillán,admisiones@academiachillan.cl,+56976921048,Academia Chillán,Education — Chillán,lead,0,education,Education,chillán,www.academiachillan.cl,"{""city"": ""chillán"", ""niche"": ""education"", ""website"": ""www.academiachillan.cl"", ""page"": ""companies/chillán/academia-chillan.html"", ""vertical"": ""Education"", ""source"": ""generated""}"
Climatización Hernández,obras@climatizacionhernandez.com.cl,+56980582162,Climatización Hernández,Home Services & Construction — Chillán,lead,0,home_services,Home Services & Construction,chillán,www.climatizacionhernandez.cl,"{""city"": ""chillán"", ""niche"": ""home_services"", ""website"": ""www.climatizacionhernandez.cl"", ""page"": ""companies/chillán/climatizacion-hernandez.html"", ""vertical"": ""Home Services & Construction"", ""source"": ""generated""}"
Fundo Morales,ventas@fundomorales.com.cl,+56942651686,Fundo Morales,Wine & Agriculture — Chillán,lead,0,wine_agriculture,Wine & Agriculture,chillán,www.fundomorales.cl,"{""city"": ""chillán"", ""niche"": ""wine_agriculture"", ""website"": ""www.fundomorales.cl"", ""page"": ""companies/chillán/fundo-morales.html"", ""vertical"": ""Wine & Agriculture"", ""source"": ""generated""}"
Consultora Financiera Díaz,seguros@consultorafinancieradi.com,+56942812836,Consultora Financiera Díaz,Financial Services — Chillán,lead,0,financial_services,Financial Services,chillán,www.consultorafinancieradi.cl,"{""city"": ""chillán"", ""niche"": ""financial_services"", ""website"": ""www.consultorafinancieradi.cl"", ""page"": ""companies/chillán/consultora-financiera-diaz.html"", ""vertical"": ""Financial Services"", ""source"": ""generated""}"
Wedding Planner Chillán,contacto@weddingplannerchillan.cl,+56981089832,Wedding Planner Chillán,Events & Weddings — Chillán,lead,0,events_weddings,Events & Weddings,chillán,www.weddingplannerchillan.cl,"{""city"": ""chillán"", ""niche"": ""events_weddings"", ""website"": ""www.weddingplannerchillan.cl"", ""page"": ""companies/chillán/wedding-planner-chillan.html"", ""vertical"": ""Events & Weddings"", ""source"": ""generated""}"
Producciones Reyes,info@produccionesreyes.cl,+56940522613,Producciones Reyes,Events & Weddings — Chillán,lead,0,events_weddings,Events & Weddings,chillán,www.produccionesreyes.cl,"{""city"": ""chillán"", ""niche"": ""events_weddings"", ""website"": ""www.produccionesreyes.cl"", ""page"": ""companies/chillán/producciones-reyes.html"", ""vertical"": ""Events & Weddings"", ""source"": ""generated""}"
