name,email,phone,company,role,status,value,niche_key,niche,city,website,notes
7 Hotel Apacheta,reservas@hotelapacheta.com,+56 58 252 0150 / WhatsApp: +56 9 4296 9472,7 Hotel Apacheta,Tourism & Hospitality — Arica,lead,0,tourism,Tourism & Hospitality,arica,hotelapacheta.com,"{""city"": ""arica"", ""niche"": ""tourism"", ""website"": ""hotelapacheta.com"", ""page"": ""companies/arica/7-hotel-apacheta.html"", ""vertical"": ""Tourism""}"
9 Hotel El Paso Park,reservashotel@hotelelpaso.cl,+56 9 9544 4790 / WhatsApp: +56 9 5333 3893,9 Hotel El Paso Park,Tourism & Hospitality — Arica,lead,0,tourism,Tourism & Hospitality,arica,No website,"{""city"": ""arica"", ""niche"": ""tourism"", ""website"": ""No website"", ""page"": ""companies/arica/9-hotel-el-paso-park.html"", ""vertical"": ""Tourism""}"
10 Apart Hotel Paros,reservas@aparthotelparos.cl,+56 58 221 5420,10 Apart Hotel Paros,Tourism & Hospitality — Arica,lead,0,tourism,Tourism & Hospitality,arica,aparthotelparos.cl,"{""city"": ""arica"", ""niche"": ""tourism"", ""website"": ""aparthotelparos.cl"", ""page"": ""companies/arica/10-apart-hotel-paros.html"", ""vertical"": ""Tourism""}"
2 Clínica Veterinaria Evolución Animal,contacto@evolucionanimal.cl,+56 9 5781 5922 / +56 58 249 1734,2 Clínica Veterinaria Evolución Animal,Health & Medical — Arica,lead,0,health,Health & Medical,arica,evolucionanimal.cl,"{""city"": ""arica"", ""niche"": ""health"", ""website"": ""evolucionanimal.cl"", ""page"": ""companies/arica/2-clínica-veterinaria-evolución-animal.html"", ""vertical"": ""Health""}"
5 Clínica Dental Sonríe Arica,gerencia@clinicasonriearica.cl,+56 58 231 5975 / +56 9 5090 8158,5 Clínica Dental Sonríe Arica,Health & Medical — Arica,lead,0,health,Health & Medical,arica,clinicasonriearica.cl,"{""city"": ""arica"", ""niche"": ""health"", ""website"": ""clinicasonriearica.cl"", ""page"": ""companies/arica/5-clínica-dental-sonríe-arica.html"", ""vertical"": ""Health""}"
9 Centro Integral de Salud Arica,citas@centrointegalarica.cl,+56 58 223 1617 / +56 58 223 0317,9 Centro Integral de Salud Arica,Health & Medical — Arica,lead,0,health,Health & Medical,arica,centrointegralarica.cl,"{""city"": ""arica"", ""niche"": ""health"", ""website"": ""centrointegralarica.cl"", ""page"": ""companies/arica/9-centro-integral-de-salud-arica.html"", ""vertical"": ""Health""}"
Le Petit Hotel Boutique,contacto@lepetithotel.cl,+56 9 8322 7880,Le Petit Hotel Boutique,Tourism & Hospitality — Concepción,lead,0,tourism,Tourism & Hospitality,concepción,lepetithotel.cl,"{""city"": ""concepción"", ""niche"": ""tourism"", ""website"": ""lepetithotel.cl"", ""page"": ""companies/concepción/le-petit-hotel-boutique.html"", ""vertical"": ""Tourism""}"
Hotel Alborada,reservas@hotelalborada.cl,,Hotel Alborada,Tourism & Hospitality — Concepción,lead,0,tourism,Tourism & Hospitality,concepción,hotelalborada.cl,"{""city"": ""concepción"", ""niche"": ""tourism"", ""website"": ""hotelalborada.cl"", ""page"": ""companies/concepción/hotel-alborada.html"", ""vertical"": ""Tourism""}"
Hotel Araucano,reservas@hotelaraucano.cl,+56 41 2740600,Hotel Araucano,Tourism & Hospitality — Concepción,lead,0,tourism,Tourism & Hospitality,concepción,hotelaraucano.cl,"{""city"": ""concepción"", ""niche"": ""tourism"", ""website"": ""hotelaraucano.cl"", ""page"": ""companies/concepción/hotel-araucano.html"", ""vertical"": ""Tourism""}"
Hotel Diego de Almagro Concepcion,recepcion-ccp1@dahoteles.com,+56 41 2403 600,Hotel Diego de Almagro Concepcion,Tourism & Hospitality — Concepción,lead,0,tourism,Tourism & Hospitality,concepción,dahoteles.com/da-concepcion,"{""city"": ""concepción"", ""niche"": ""tourism"", ""website"": ""dahoteles.com/da-concepcion"", ""page"": ""companies/concepción/hotel-diego-de-almagro-concepcion.html"", ""vertical"": ""Tourism""}"
Hostal Buro,contacto@hostalburo.cl,+56 41 2133261 / +56 41 2950700,Hostal Buro,Tourism & Hospitality — Concepción,lead,0,tourism,Tourism & Hospitality,concepción,hostalburo.cl,"{""city"": ""concepción"", ""niche"": ""tourism"", ""website"": ""hostalburo.cl"", ""page"": ""companies/concepción/hostal-buro.html"", ""vertical"": ""Tourism""}"
Hostal del Centro,reservas@hostaldelcentro.com,+56 9 4295 4004,Hostal del Centro,Tourism & Hospitality — Concepción,lead,0,tourism,Tourism & Hospitality,concepción,hostalenconcepcion.cl,"{""city"": ""concepción"", ""niche"": ""tourism"", ""website"": ""hostalenconcepcion.cl"", ""page"": ""companies/concepción/hostal-del-centro.html"", ""vertical"": ""Tourism""}"
Apart Hotel Uman,aparthoteluman@redhotelera.cl,+56 44 8909220 /,Apart Hotel Uman,Tourism & Hospitality — Concepción,lead,0,tourism,Tourism & Hospitality,concepción,aparthoteluman.redhotelera.cl,"{""city"": ""concepción"", ""niche"": ""tourism"", ""website"": ""aparthoteluman.redhotelera.cl"", ""page"": ""companies/concepción/apart-hotel-uman.html"", ""vertical"": ""Tourism""}"
Quijote Restaurant,reservasconce@quijoterestaurant.cl,+56 41 224 6000,Quijote Restaurant,Restaurants & Gastronomy — Concepción,lead,0,restaurants,Restaurants & Gastronomy,concepción,quijoterestaurant.cl,"{""city"": ""concepción"", ""niche"": ""restaurants"", ""website"": ""quijoterestaurant.cl"", ""page"": ""companies/concepción/quijote-restaurant.html"", ""vertical"": ""Restaurants""}"
Hacienda Patagonia,ventas@haciendapatagonia.cl,+56 41 2730050,Hacienda Patagonia,Restaurants & Gastronomy — Concepción,lead,0,restaurants,Restaurants & Gastronomy,concepción,haciendapatagonia.cl,"{""city"": ""concepción"", ""niche"": ""restaurants"", ""website"": ""haciendapatagonia.cl"", ""page"": ""companies/concepción/hacienda-patagonia.html"", ""vertical"": ""Restaurants""}"
Bar Concepcion,contacto@barconcepcion.cl,+56 9 9509 7133 /,Bar Concepcion,Restaurants & Gastronomy — Concepción,lead,0,restaurants,Restaurants & Gastronomy,concepción,barconcepcion.cl,"{""city"": ""concepción"", ""niche"": ""restaurants"", ""website"": ""barconcepcion.cl"", ""page"": ""companies/concepción/bar-concepcion.html"", ""vertical"": ""Restaurants""}"
Veterinaria Huellas,contacto@veterinariahuellas.cl,(41) 2733332,Veterinaria Huellas,Health & Medical — Concepción,lead,0,health,Health & Medical,concepción,veterinariahuellas.cl,"{""city"": ""concepción"", ""niche"": ""health"", ""website"": ""veterinariahuellas.cl"", ""page"": ""companies/concepción/veterinaria-huellas.html"", ""vertical"": ""Health""}"
Vidasalud Dental,contacto@vidasaluddental.cl,+56 9 3371 5083 / +56 41 383 4273,Vidasalud Dental,Health & Medical — Concepción,lead,0,health,Health & Medical,concepción,vidasaluddental.cl,"{""city"": ""concepción"", ""niche"": ""health"", ""website"": ""vidasaluddental.cl"", ""page"": ""companies/concepción/vidasalud-dental.html"", ""vertical"": ""Health""}"
Inmunodent Clinica Dental,contacto@inmunodent.cl,+56 9 4029 8455,Inmunodent Clinica Dental,Health & Medical — Concepción,lead,0,health,Health & Medical,concepción,inmunodent.cl,"{""city"": ""concepción"", ""niche"": ""health"", ""website"": ""inmunodent.cl"", ""page"": ""companies/concepción/inmunodent-clinica-dental.html"", ""vertical"": ""Health""}"
CITSALUD Centro Medico,centromedico@citsalud.cl,(41) 274 7292 / (41) 274 7293,CITSALUD Centro Medico,Health & Medical — Concepción,lead,0,health,Health & Medical,concepción,citsalud.cl,"{""city"": ""concepción"", ""niche"": ""health"", ""website"": ""citsalud.cl"", ""page"": ""companies/concepción/citsalud-centro-medico.html"", ""vertical"": ""Health""}"
Rekinet Centro Kinesico,contacto@rekinet.cl,+56 41 3441611 / +56 9 7621 5423,Rekinet Centro Kinesico,Health & Medical — Concepción,lead,0,health,Health & Medical,concepción,rekinet.cl,"{""city"": ""concepción"", ""niche"": ""health"", ""website"": ""rekinet.cl"", ""page"": ""companies/concepción/rekinet-centro-kinesico.html"", ""vertical"": ""Health""}"
2 Hotel Diego de Almagro Copiapó,centraldereservas@dahoteles.com,(52) 2207700,2 Hotel Diego de Almagro Copiapó,Tourism & Hospitality — Copiapó,lead,0,tourism,Tourism & Hospitality,copiapó,dahoteles.com/es/da-copiapo,"{""city"": ""copiapó"", ""niche"": ""tourism"", ""website"": ""dahoteles.com/es/da-copiapo"", ""page"": ""companies/copiapó/2-hotel-diego-de-almagro-copiapó.html"", ""vertical"": ""Tourism""}"
3 Hotel Chagall,reservas@chagall.cl,+56 52 2352900 / 2352902,3 Hotel Chagall,Tourism & Hospitality — Copiapó,lead,0,tourism,Tourism & Hospitality,copiapó,chagall.cl,"{""city"": ""copiapó"", ""niche"": ""tourism"", ""website"": ""chagall.cl"", ""page"": ""companies/copiapó/3-hotel-chagall.html"", ""vertical"": ""Tourism""}"
4 Hotel Atacama Suites,ventas1@hotelatacamasuites.cl,+56 2 2235 2550 / +56 9 4280 7788,4 Hotel Atacama Suites,Tourism & Hospitality — Copiapó,lead,0,tourism,Tourism & Hospitality,copiapó,hotelatacamasuites.cl,"{""city"": ""copiapó"", ""niche"": ""tourism"", ""website"": ""hotelatacamasuites.cl"", ""page"": ""companies/copiapó/4-hotel-atacama-suites.html"", ""vertical"": ""Tourism""}"
5 Hotel Boutique Molzano,info@molzano.com,+56 9 87500463,5 Hotel Boutique Molzano,Tourism & Hospitality — Copiapó,lead,0,tourism,Tourism & Hospitality,copiapó,molzano.com,"{""city"": ""copiapó"", ""niche"": ""tourism"", ""website"": ""molzano.com"", ""page"": ""companies/copiapó/5-hotel-boutique-molzano.html"", ""vertical"": ""Tourism""}"
6 Hotel Cumbres de Atacama,contacto@hotelcumbresdeatacama.cl,+56 52 2362890 / +56 9 37654554,6 Hotel Cumbres de Atacama,Tourism & Hospitality — Copiapó,lead,0,tourism,Tourism & Hospitality,copiapó,hotelcumbresdeatacama.cl,"{""city"": ""copiapó"", ""niche"": ""tourism"", ""website"": ""hotelcumbresdeatacama.cl"", ""page"": ""companies/copiapó/6-hotel-cumbres-de-atacama.html"", ""vertical"": ""Tourism""}"
7 ibis Copiapó,h8922-gl1@accor.com,(52) 2256200,7 ibis Copiapó,Tourism & Hospitality — Copiapó,lead,0,tourism,Tourism & Hospitality,copiapó,all.accor.com (chain),"{""city"": ""copiapó"", ""niche"": ""tourism"", ""website"": ""all.accor.com (chain)"", ""page"": ""companies/copiapó/7-ibis-copiapó.html"", ""vertical"": ""Tourism""}"
8 Hotel San Luis Copiapó,gerencia@hotelsanluiscopiapo.cl,(56) 931920124,8 Hotel San Luis Copiapó,Tourism & Hospitality — Copiapó,lead,0,tourism,Tourism & Hospitality,copiapó,hotelsanluiscopiapo.cl,"{""city"": ""copiapó"", ""niche"": ""tourism"", ""website"": ""hotelsanluiscopiapo.cl"", ""page"": ""companies/copiapó/8-hotel-san-luis-copiapó.html"", ""vertical"": ""Tourism""}"
10 Apart Hotel Pedro de Valdivia,reservas@aparthotelpedrodevaldivia.cl,(56) 522220624 / 995419851,10 Apart Hotel Pedro de Valdivia,Tourism & Hospitality — Copiapó,lead,0,tourism,Tourism & Hospitality,copiapó,aparthotelpedrodevaldivia.cl,"{""city"": ""copiapó"", ""niche"": ""tourism"", ""website"": ""aparthotelpedrodevaldivia.cl"", ""page"": ""companies/copiapó/10-apart-hotel-pedro-de-valdivia.html"", ""vertical"": ""Tourism""}"
1 Legado Restaurant,contacto@legadorestaurant.com,+56 52 254 1776,1 Legado Restaurant,Restaurants & Gastronomy — Copiapó,lead,0,restaurants,Restaurants & Gastronomy,copiapó,legadorestaurant.com,"{""city"": ""copiapó"", ""niche"": ""restaurants"", ""website"": ""legadorestaurant.com"", ""page"": ""companies/copiapó/1-legado-restaurant.html"", ""vertical"": ""Restaurants""}"
7 Sujay,reservas@luckia.cl,+56 994 582 604,7 Sujay,Restaurants & Gastronomy — Copiapó,lead,0,restaurants,Restaurants & Gastronomy,copiapó,No website,"{""city"": ""copiapó"", ""niche"": ""restaurants"", ""website"": ""No website"", ""page"": ""companies/copiapó/7-sujay.html"", ""vertical"": ""Restaurants""}"
1 Hospital Clínico Veterinario Incavet,contacto@incavet.cl,+56 9 95237407 / 52 2 264 369,1 Hospital Clínico Veterinario Incavet,Health & Medical — Copiapó,lead,0,health,Health & Medical,copiapó,incavet.cl,"{""city"": ""copiapó"", ""niche"": ""health"", ""website"": ""incavet.cl"", ""page"": ""companies/copiapó/1-hospital-clínico-veterinario-incavet.html"", ""vertical"": ""Health""}"
5 D7 Odontología,contacto@d7odontologia.cl,,5 D7 Odontología,Health & Medical — Copiapó,lead,0,health,Health & Medical,copiapó,d7odontologia.cl,"{""city"": ""copiapó"", ""niche"": ""health"", ""website"": ""d7odontologia.cl"", ""page"": ""companies/copiapó/5-d7-odontología.html"", ""vertical"": ""Health""}"
9 Estétika Médica Copiapó,consultas@estetikamedica.cl,+56 44 222 9928 / WhatsApp +56 967 043 579,9 Estétika Médica Copiapó,Health & Medical — Copiapó,lead,0,health,Health & Medical,copiapó,estetikamedica.cl/clinica-copiapo,"{""city"": ""copiapó"", ""niche"": ""health"", ""website"": ""estetikamedica.cl/clinica-copiapo"", ""page"": ""companies/copiapó/9-estétika-médica-copiapó.html"", ""vertical"": ""Health""}"
Hotel Dreams de la Patagonia,reservas@mundodreams.com,+56 67 226 4709,Hotel Dreams de la Patagonia,Tourism & Hospitality — Coyhaique,lead,0,tourism,Tourism & Hospitality,coyhaique,mundodreams.com/hoteles/dreams-de-la-patagonia,"{""city"": ""coyhaique"", ""niche"": ""tourism"", ""website"": ""mundodreams.com/hoteles/dreams-de-la-patagonia"", ""page"": ""companies/coyhaique/hotel-dreams-de-la-patagonia.html"", ""vertical"": ""Tourism""}"
Hotel Belisario Jara,reservas@belisariojara.cl,(67) 223 4150 / (67) 223 4155,Hotel Belisario Jara,Tourism & Hospitality — Coyhaique,lead,0,tourism,Tourism & Hospitality,coyhaique,belisariojara.cl — SELF-SIGNED SSL CERTIFICATE!,"{""city"": ""coyhaique"", ""niche"": ""tourism"", ""website"": ""belisariojara.cl — SELF-SIGNED SSL CERTIFICATE!"", ""page"": ""companies/coyhaique/hotel-belisario-jara.html"", ""vertical"": ""Tourism""}"
El Reloj Hotel by DOT Boutique,reservas@elrelojhotel.com,+56 67 223 1108,El Reloj Hotel by DOT Boutique,Tourism & Hospitality — Coyhaique,lead,0,tourism,Tourism & Hospitality,coyhaique,elrelojhotel.com,"{""city"": ""coyhaique"", ""niche"": ""tourism"", ""website"": ""elrelojhotel.com"", ""page"": ""companies/coyhaique/el-reloj-hotel-by-dot-boutique.html"", ""vertical"": ""Tourism""}"
Diego de Almagro Coyhaique,gerencia-gxq@dahoteles.com,,Diego de Almagro Coyhaique,Tourism & Hospitality — Coyhaique,lead,0,tourism,Tourism & Hospitality,coyhaique,dahoteles.com/es/da-coyhaique — SSL CERTIFICATE ERROR! 4TH CITY!,"{""city"": ""coyhaique"", ""niche"": ""tourism"", ""website"": ""dahoteles.com/es/da-coyhaique — SSL CERTIFICATE ERROR! 4TH CITY!"", ""page"": ""companies/coyhaique/diego-de-almagro-coyhaique.html"", ""vertical"": ""Tourism""}"
Nómades Hotel Boutique,reservas@hotelnomades.cl,(67) 237 7777,Nómades Hotel Boutique,Tourism & Hospitality — Coyhaique,lead,0,tourism,Tourism & Hospitality,coyhaique,hotelnomades.cl (Wix),"{""city"": ""coyhaique"", ""niche"": ""tourism"", ""website"": ""hotelnomades.cl (Wix)"", ""page"": ""companies/coyhaique/nómades-hotel-boutique.html"", ""vertical"": ""Tourism""}"
Hostal & Cabañas Español,reservas@hostalcoyhaique.cl,+56 9 8669 9365,Hostal & Cabañas Español,Tourism & Hospitality — Coyhaique,lead,0,tourism,Tourism & Hospitality,coyhaique,hostalcoyhaique.cl,"{""city"": ""coyhaique"", ""niche"": ""tourism"", ""website"": ""hostalcoyhaique.cl"", ""page"": ""companies/coyhaique/hostal-&-cabañas-español.html"", ""vertical"": ""Tourism""}"
Hotelera San Rafael,csanrafael@patagoniachile.cl,+56 (67) 223 3733,Hotelera San Rafael,Tourism & Hospitality — Coyhaique,lead,0,tourism,Tourism & Hospitality,coyhaique,hotelerasanrafael.cl,"{""city"": ""coyhaique"", ""niche"": ""tourism"", ""website"": ""hotelerasanrafael.cl"", ""page"": ""companies/coyhaique/hotelera-san-rafael.html"", ""vertical"": ""Tourism""}"
Cinco Rios Lodge,info@cincorioslodge.com,+56 9 8448 6974,Cinco Rios Lodge,Tourism & Hospitality — Coyhaique,lead,0,tourism,Tourism & Hospitality,coyhaique,cincorioslodge.com (Squarespace),"{""city"": ""coyhaique"", ""niche"": ""tourism"", ""website"": ""cincorioslodge.com (Squarespace)"", ""page"": ""companies/coyhaique/cinco-rios-lodge.html"", ""vertical"": ""Tourism""}"
Coyhaique River Lodge,info@coyhaiqueriverlodge.com,+569 4221 9688,Coyhaique River Lodge,Tourism & Hospitality — Coyhaique,lead,0,tourism,Tourism & Hospitality,coyhaique,coyhaiqueriverlodge.com,"{""city"": ""coyhaique"", ""niche"": ""tourism"", ""website"": ""coyhaiqueriverlodge.com"", ""page"": ""companies/coyhaique/coyhaique-river-lodge.html"", ""vertical"": ""Tourism""}"
VetCoy — Veterinarios a Domicilio,contacto@vetcoy.cl,+56 9 9002 2052,VetCoy — Veterinarios a Domicilio,Health & Medical — Coyhaique,lead,0,health,Health & Medical,coyhaique,vetcoy.cl,"{""city"": ""coyhaique"", ""niche"": ""health"", ""website"": ""vetcoy.cl"", ""page"": ""companies/coyhaique/vetcoy-—-veterinarios-a-domicilio.html"", ""vertical"": ""Health""}"
Hotel Gavina Costa Mar,reservas@gavina.cl,+56 57 239 3030,Hotel Gavina Costa Mar,Tourism & Hospitality — Iquique,lead,0,tourism,Tourism & Hospitality,iquique,gavina.cl,"{""city"": ""iquique"", ""niche"": ""tourism"", ""website"": ""gavina.cl"", ""page"": ""companies/iquique/hotel-gavina-costa-mar.html"", ""vertical"": ""Tourism""}"
Terrado Hotels Iquique (4 properties),reservas1@terrado.cl,600 5820 800 (,Terrado Hotels Iquique (4 properties),Tourism & Hospitality — Iquique,lead,0,tourism,Tourism & Hospitality,iquique,terrado.cl,"{""city"": ""iquique"", ""niche"": ""tourism"", ""website"": ""terrado.cl"", ""page"": ""companies/iquique/terrado-hotels-iquique-(4-properties).html"", ""vertical"": ""Tourism""}"
Hotel Terrasol,contacto@hotelterrasol.cl,+56 57 241 6075,Hotel Terrasol,Tourism & Hospitality — Iquique,lead,0,tourism,Tourism & Hospitality,iquique,hotelterrasol.cl,"{""city"": ""iquique"", ""niche"": ""tourism"", ""website"": ""hotelterrasol.cl"", ""page"": ""companies/iquique/hotel-terrasol.html"", ""vertical"": ""Tourism""}"
Hotel Pekin,info@hotelpekin.cl,+56 57 254 3710,Hotel Pekin,Tourism & Hospitality — Iquique,lead,0,tourism,Tourism & Hospitality,iquique,No website,"{""city"": ""iquique"", ""niche"": ""tourism"", ""website"": ""No website"", ""page"": ""companies/iquique/hotel-pekin.html"", ""vertical"": ""Tourism""}"
La Mulata,contacto@lamulata.cl,(57) 247 3727,La Mulata,Restaurants & Gastronomy — Iquique,lead,0,restaurants,Restaurants & Gastronomy,iquique,lamulata.cl,"{""city"": ""iquique"", ""niche"": ""restaurants"", ""website"": ""lamulata.cl"", ""page"": ""companies/iquique/la-mulata.html"", ""vertical"": ""Restaurants""}"
Santorini Restobar,reservas@santorinirestobar.cl,+56 57 222 5392,Santorini Restobar,Restaurants & Gastronomy — Iquique,lead,0,restaurants,Restaurants & Gastronomy,iquique,santorinirestobar.cl,"{""city"": ""iquique"", ""niche"": ""restaurants"", ""website"": ""santorinirestobar.cl"", ""page"": ""companies/iquique/santorini-restobar.html"", ""vertical"": ""Restaurants""}"
Casino Español de Iquique,casino@casinoespanoliquique.cl,,Casino Español de Iquique,Restaurants & Gastronomy — Iquique,lead,0,restaurants,Restaurants & Gastronomy,iquique,casinoespanoliquique.cl,"{""city"": ""iquique"", ""niche"": ""restaurants"", ""website"": ""casinoespanoliquique.cl"", ""page"": ""companies/iquique/casino-español-de-iquique.html"", ""vertical"": ""Restaurants""}"
Clínica Veterinaria El Águila,contacto@veterinariaelaguila.cl,+56 57 245 0505,Clínica Veterinaria El Águila,Health & Medical — Iquique,lead,0,health,Health & Medical,iquique,iquiquevet.cl,"{""city"": ""iquique"", ""niche"": ""health"", ""website"": ""iquiquevet.cl"", ""page"": ""companies/iquique/clínica-veterinaria-el-águila.html"", ""vertical"": ""Health""}"
Hospital Veterinario ZooMundo,info@zoomundo.cl,+56 9 3241 6474,Hospital Veterinario ZooMundo,Health & Medical — Iquique,lead,0,health,Health & Medical,iquique,zoomundo.cl,"{""city"": ""iquique"", ""niche"": ""health"", ""website"": ""zoomundo.cl"", ""page"": ""companies/iquique/hospital-veterinario-zoomundo.html"", ""vertical"": ""Health""}"
Veterinaria Tarapacá,contacto@veterinariatarapa.cl,+56 9 5322 3402,Veterinaria Tarapacá,Health & Medical — Iquique,lead,0,health,Health & Medical,iquique,veterinariatarapaca.cl,"{""city"": ""iquique"", ""niche"": ""health"", ""website"": ""veterinariatarapaca.cl"", ""page"": ""companies/iquique/veterinaria-tarapacá.html"", ""vertical"": ""Health""}"
Clínica Dental Santa Lucía,gerencia@clinicasantalucia.cl,+56 9 7374 1761 / +56 9 4478 8718,Clínica Dental Santa Lucía,Health & Medical — Iquique,lead,0,health,Health & Medical,iquique,clinicasantalucia.cl,"{""city"": ""iquique"", ""niche"": ""health"", ""website"": ""clinicasantalucia.cl"", ""page"": ""companies/iquique/clínica-dental-santa-lucía.html"", ""vertical"": ""Health""}"
Cabañas Florencia,reservas@cabanasflorencia.cl,+56 9 8839 4660 / +56 9 8284 1803,Cabañas Florencia,Tourism & Hospitality — La Serena,lead,0,tourism,Tourism & Hospitality,la-serena,cabanasflorencia.cl,"{""city"": ""la-serena"", ""niche"": ""tourism"", ""website"": ""cabanasflorencia.cl"", ""page"": ""companies/la-serena/cabañas-florencia.html"", ""vertical"": ""Tourism""}"
