name,email,phone,company,role,status,value,niche_key,niche,city,website,notes
Aurora Cocina,info@auroracocina.cl,(55) 293 7123,Aurora Cocina,Restaurants & Gastronomy — Antofagasta,lead,0,restaurants,Restaurants & Gastronomy,antofagasta,auroracocina.cl,"{""city"": ""antofagasta"", ""niche"": ""restaurants"", ""website"": ""auroracocina.cl"", ""page"": ""companies/antofagasta/aurora-cocina.html"", ""vertical"": ""Restaurants""}"
Amares Bistro,reservas@amares.cl,55 922376 /,Amares Bistro,Restaurants & Gastronomy — Antofagasta,lead,0,restaurants,Restaurants & Gastronomy,antofagasta,amares.cl,"{""city"": ""antofagasta"", ""niche"": ""restaurants"", ""website"": ""amares.cl"", ""page"": ""companies/antofagasta/amares-bistro.html"", ""vertical"": ""Restaurants""}"
Tio Jacinto,mario.mj@tiojacinto.cl,+56 55 222 8486,Tio Jacinto,Restaurants & Gastronomy — Antofagasta,lead,0,restaurants,Restaurants & Gastronomy,antofagasta,No website,"{""city"": ""antofagasta"", ""niche"": ""restaurants"", ""website"": ""No website"", ""page"": ""companies/antofagasta/tio-jacinto.html"", ""vertical"": ""Restaurants""}"
Royal Ranch,Not found,+56 55 226 1349 / +56 9 5625 5923,Royal Ranch,Restaurants & Gastronomy — Antofagasta,lead,0,restaurants,Restaurants & Gastronomy,antofagasta,No website,"{""city"": ""antofagasta"", ""niche"": ""restaurants"", ""website"": ""No website"", ""page"": ""companies/antofagasta/royal-ranch.html"", ""vertical"": ""Restaurants""}"
La Maison Antofagasta,Not found,,La Maison Antofagasta,Restaurants & Gastronomy — Antofagasta,lead,0,restaurants,Restaurants & Gastronomy,antofagasta,No website,"{""city"": ""antofagasta"", ""niche"": ""restaurants"", ""website"": ""No website"", ""page"": ""companies/antofagasta/la-maison-antofagasta.html"", ""vertical"": ""Restaurants""}"
Piso 28,Not found,+56 9 9212 9988,Piso 28,Restaurants & Gastronomy — Antofagasta,lead,0,restaurants,Restaurants & Gastronomy,antofagasta,piso28.cl,"{""city"": ""antofagasta"", ""niche"": ""restaurants"", ""website"": ""piso28.cl"", ""page"": ""companies/antofagasta/piso-28.html"", ""vertical"": ""Restaurants""}"
Chile Lindo,Not found,+56 9 7234 5673 / +56 9 9619 14551,Chile Lindo,Restaurants & Gastronomy — Antofagasta,lead,0,restaurants,Restaurants & Gastronomy,antofagasta,chilelindorestaurant.cl,"{""city"": ""antofagasta"", ""niche"": ""restaurants"", ""website"": ""chilelindorestaurant.cl"", ""page"": ""companies/antofagasta/chile-lindo.html"", ""vertical"": ""Restaurants""}"
Mu Grill House,Not found,,Mu Grill House,Restaurants & Gastronomy — Antofagasta,lead,0,restaurants,Restaurants & Gastronomy,antofagasta,No website,"{""city"": ""antofagasta"", ""niche"": ""restaurants"", ""website"": ""No website"", ""page"": ""companies/antofagasta/mu-grill-house.html"", ""vertical"": ""Restaurants""}"
Don Pollo Don Lomo,info@fresheat.com,+56 9 3225 6091,Don Pollo Don Lomo,Restaurants & Gastronomy — Antofagasta,lead,0,restaurants,Restaurants & Gastronomy,antofagasta,donpollodonlomo.cl,"{""city"": ""antofagasta"", ""niche"": ""restaurants"", ""website"": ""donpollodonlomo.cl"", ""page"": ""companies/antofagasta/don-pollo-don-lomo.html"", ""vertical"": ""Restaurants""}"
Grupo Amares (Multi-venue),reservas@amares.cl,,Grupo Amares (Multi-venue),Restaurants & Gastronomy — Antofagasta,lead,0,restaurants,Restaurants & Gastronomy,antofagasta,grupoamares.cl,"{""city"": ""antofagasta"", ""niche"": ""restaurants"", ""website"": ""grupoamares.cl"", ""page"": ""companies/antofagasta/grupo-amares-(multi-venue).html"", ""vertical"": ""Restaurants""}"
Planeta Animal Centro Medico Vet,clinica@planetaanimal.cl,(055) 2844561,Planeta Animal Centro Medico Vet,Health & Medical — Antofagasta,lead,0,health,Health & Medical,antofagasta,planetaanimal.cl,"{""city"": ""antofagasta"", ""niche"": ""health"", ""website"": ""planetaanimal.cl"", ""page"": ""companies/antofagasta/planeta-animal-centro-medico-vet.html"", ""vertical"": ""Health""}"
Clinica Vet Centro Norte,Not found,+56 55 237 7980,Clinica Vet Centro Norte,Health & Medical — Antofagasta,lead,0,health,Health & Medical,antofagasta,No website,"{""city"": ""antofagasta"", ""niche"": ""health"", ""website"": ""No website"", ""page"": ""companies/antofagasta/clinica-vet-centro-norte.html"", ""vertical"": ""Health""}"
Hampivet Clinica Veterinaria,Not found,+56 55 254 3610,Hampivet Clinica Veterinaria,Health & Medical — Antofagasta,lead,0,health,Health & Medical,antofagasta,hampivet.cl,"{""city"": ""antofagasta"", ""niche"": ""health"", ""website"": ""hampivet.cl"", ""page"": ""companies/antofagasta/hampivet-clinica-veterinaria.html"", ""vertical"": ""Health""}"
PetCenter Antofagasta,Not found,,PetCenter Antofagasta,Health & Medical — Antofagasta,lead,0,health,Health & Medical,antofagasta,petcenterantofagasta.cl,"{""city"": ""antofagasta"", ""niche"": ""health"", ""website"": ""petcenterantofagasta.cl"", ""page"": ""companies/antofagasta/petcenter-antofagasta.html"", ""vertical"": ""Health""}"
Puppies Vet,Not found,+56 9 8341 9074,Puppies Vet,Health & Medical — Antofagasta,lead,0,health,Health & Medical,antofagasta,puppiesvet.cl,"{""city"": ""antofagasta"", ""niche"": ""health"", ""website"": ""puppiesvet.cl"", ""page"": ""companies/antofagasta/puppies-vet.html"", ""vertical"": ""Health""}"
Gemavet Clinica Veterinaria,Not found,+56 9 7663 1203,Gemavet Clinica Veterinaria,Health & Medical — Antofagasta,lead,0,health,Health & Medical,antofagasta,No website,"{""city"": ""antofagasta"", ""niche"": ""health"", ""website"": ""No website"", ""page"": ""companies/antofagasta/gemavet-clinica-veterinaria.html"", ""vertical"": ""Health""}"
Clinica Dental Centenario,Not found,+56 55 238 8195,Clinica Dental Centenario,Health & Medical — Antofagasta,lead,0,health,Health & Medical,antofagasta,clinicacentenario.cl,"{""city"": ""antofagasta"", ""niche"": ""health"", ""website"": ""clinicacentenario.cl"", ""page"": ""companies/antofagasta/clinica-dental-centenario.html"", ""vertical"": ""Health""}"
Clinica Dental Sabioncello,administracion@clinicadentalantofagasta.cl,55 2 224192 /,Clinica Dental Sabioncello,Health & Medical — Antofagasta,lead,0,health,Health & Medical,antofagasta,clinicadentalantofagasta.cl,"{""city"": ""antofagasta"", ""niche"": ""health"", ""website"": ""clinicadentalantofagasta.cl"", ""page"": ""companies/antofagasta/clinica-dental-sabioncello.html"", ""vertical"": ""Health""}"
Clinica Odontologica Acacia,Not found,552 251 017,Clinica Odontologica Acacia,Health & Medical — Antofagasta,lead,0,health,Health & Medical,antofagasta,clinicaacacia.cl,"{""city"": ""antofagasta"", ""niche"": ""health"", ""website"": ""clinicaacacia.cl"", ""page"": ""companies/antofagasta/clinica-odontologica-acacia.html"", ""vertical"": ""Health""}"
Clinica Dental Alto Norte,Not found,2954772 /,Clinica Dental Alto Norte,Health & Medical — Antofagasta,lead,0,health,Health & Medical,antofagasta,clinicalachimba.wixsite.com/altonorte,"{""city"": ""antofagasta"", ""niche"": ""health"", ""website"": ""clinicalachimba.wixsite.com/altonorte"", ""page"": ""companies/antofagasta/clinica-dental-alto-norte.html"", ""vertical"": ""Health""}"
Librería Antofagasta,info@libreriaantofagasta.cl,+56956550891,Librería Antofagasta,Small/Medium Business — Antofagasta,lead,0,smb,Small/Medium Business,antofagasta,www.libreriaantofagasta.cl,"{""city"": ""antofagasta"", ""niche"": ""smb"", ""website"": ""www.libreriaantofagasta.cl"", ""page"": ""companies/antofagasta/libreria-antofagasta.html"", ""vertical"": ""Small/Medium Business"", ""source"": ""generated""}"
Textiles Sánchez,administracion@textilessanchez.com,+56979160231,Textiles Sánchez,Small/Medium Business — Antofagasta,lead,0,smb,Small/Medium Business,antofagasta,www.textilessanchez.cl,"{""city"": ""antofagasta"", ""niche"": ""smb"", ""website"": ""www.textilessanchez.cl"", ""page"": ""companies/antofagasta/textiles-sanchez.html"", ""vertical"": ""Small/Medium Business"", ""source"": ""generated""}"
Bufete Pérez,abogados@bufeteperez.com.cl,+56948889009,Bufete Pérez,Law Firms — Antofagasta,lead,0,law_firms,Law Firms,antofagasta,www.bufeteperez.cl,"{""city"": ""antofagasta"", ""niche"": ""law_firms"", ""website"": ""www.bufeteperez.cl"", ""page"": ""companies/antofagasta/bufete-perez.html"", ""vertical"": ""Law Firms"", ""source"": ""generated""}"
Bufete Reyes,estudio@bufetereyes.com.cl,+56950586210,Bufete Reyes,Law Firms — Antofagasta,lead,0,law_firms,Law Firms,antofagasta,www.bufetereyes.cl,"{""city"": ""antofagasta"", ""niche"": ""law_firms"", ""website"": ""www.bufetereyes.cl"", ""page"": ""companies/antofagasta/bufete-reyes.html"", ""vertical"": ""Law Firms"", ""source"": ""generated""}"
Consultora Legal Valenzuela,secretaria@consultoralegalvalen.com.cl,+56967004632,Consultora Legal Valenzuela,Law Firms — Antofagasta,lead,0,law_firms,Law Firms,antofagasta,www.consultoralegalvalenzuela.cl,"{""city"": ""antofagasta"", ""niche"": ""law_firms"", ""website"": ""www.consultoralegalvalenzuela.cl"", ""page"": ""companies/antofagasta/consultora-legal-valenzuela.html"", ""vertical"": ""Law Firms"", ""source"": ""generated""}"
Inmobiliaria Antofagasta,propiedades@inmobiliariaantofaga.propiedades.cl,+56976119370,Inmobiliaria Antofagasta,Real Estate — Antofagasta,lead,0,real_estate,Real Estate,antofagasta,www.inmobiliariaantofagasta.cl,"{""city"": ""antofagasta"", ""niche"": ""real_estate"", ""website"": ""www.inmobiliariaantofagasta.cl"", ""page"": ""companies/antofagasta/inmobiliaria-antofagasta.html"", ""vertical"": ""Real Estate"", ""source"": ""generated""}"
Campos Propiedades,propiedades@campospropiedades.com,+56958316378,Campos Propiedades,Real Estate — Antofagasta,lead,0,real_estate,Real Estate,antofagasta,www.campospropiedades.cl,"{""city"": ""antofagasta"", ""niche"": ""real_estate"", ""website"": ""www.campospropiedades.cl"", ""page"": ""companies/antofagasta/campos-propiedades.html"", ""vertical"": ""Real Estate"", ""source"": ""generated""}"
Farmacia Antofagasta,hola@farmaciaantofagasta.com,+56997724807,Farmacia Antofagasta,Local Specialist — Antofagasta,lead,0,local_specialist,Local Specialist,antofagasta,www.farmaciaantofagasta.cl,"{""city"": ""antofagasta"", ""niche"": ""local_specialist"", ""website"": ""www.farmaciaantofagasta.cl"", ""page"": ""companies/antofagasta/farmacia-antofagasta.html"", ""vertical"": ""Local Specialist"", ""source"": ""generated""}"
Jardín Infantil Alarcón,atencion@jardininfantilalarco.com.cl,+56944041987,Jardín Infantil Alarcón,Local Specialist — Antofagasta,lead,0,local_specialist,Local Specialist,antofagasta,www.jardininfantilalarcon.cl,"{""city"": ""antofagasta"", ""niche"": ""local_specialist"", ""website"": ""www.jardininfantilalarcon.cl"", ""page"": ""companies/antofagasta/jardin-infantil-alarcon.html"", ""vertical"": ""Local Specialist"", ""source"": ""generated""}"
Automotriz Vera,contacto@automotrizvera.com.cl,+56952963887,Automotriz Vera,Automotive — Antofagasta,lead,0,automotive,Automotive,antofagasta,www.automotrizvera.cl,"{""city"": ""antofagasta"", ""niche"": ""automotive"", ""website"": ""www.automotrizvera.cl"", ""page"": ""companies/antofagasta/automotriz-vera.html"", ""vertical"": ""Automotive"", ""source"": ""generated""}"
Repuestos Muñoz,servicio@repuestosmunoz.com.cl,+56982565033,Repuestos Muñoz,Automotive — Antofagasta,lead,0,automotive,Automotive,antofagasta,www.repuestosmunoz.cl,"{""city"": ""antofagasta"", ""niche"": ""automotive"", ""website"": ""www.repuestosmunoz.cl"", ""page"": ""companies/antofagasta/repuestos-munoz.html"", ""vertical"": ""Automotive"", ""source"": ""generated""}"
Colegio del Norte,admisiones@colegiodelnorte.cl,+56989041094,Colegio del Norte,Education — Antofagasta,lead,0,education,Education,antofagasta,www.colegiodelnorte.cl,"{""city"": ""antofagasta"", ""niche"": ""education"", ""website"": ""www.colegiodelnorte.cl"", ""page"": ""companies/antofagasta/colegio-del-norte.html"", ""vertical"": ""Education"", ""source"": ""generated""}"
Jardín Infantil Riquelme,matriculas@jardininfantilriquelme.cl,+56958961473,Jardín Infantil Riquelme,Education — Antofagasta,lead,0,education,Education,antofagasta,www.jardininfantilriquelme.cl,"{""city"": ""antofagasta"", ""niche"": ""education"", ""website"": ""www.jardininfantilriquelme.cl"", ""page"": ""companies/antofagasta/jardin-infantil-riquelme.html"", ""vertical"": ""Education"", ""source"": ""generated""}"
Remodelaciones Riquelme,contacto@remodelacionesriquelme.cl,+56946019051,Remodelaciones Riquelme,Home Services & Construction — Antofagasta,lead,0,home_services,Home Services & Construction,antofagasta,www.remodelacionesriquelme.cl,"{""city"": ""antofagasta"", ""niche"": ""home_services"", ""website"": ""www.remodelacionesriquelme.cl"", ""page"": ""companies/antofagasta/remodelaciones-riquelme.html"", ""vertical"": ""Home Services & Construction"", ""source"": ""generated""}"
Jardinería del Norte,obras@jardineriadelnorte.com,+56942096164,Jardinería del Norte,Home Services & Construction — Antofagasta,lead,0,home_services,Home Services & Construction,antofagasta,www.jardineriadelnorte.cl,"{""city"": ""antofagasta"", ""niche"": ""home_services"", ""website"": ""www.jardineriadelnorte.cl"", ""page"": ""companies/antofagasta/jardineria-del-norte.html"", ""vertical"": ""Home Services & Construction"", ""source"": ""generated""}"
Exportadora Pizarro,turismo@exportadorapizarro.cl,+56995380206,Exportadora Pizarro,Wine & Agriculture — Antofagasta,lead,0,wine_agriculture,Wine & Agriculture,antofagasta,www.exportadorapizarro.cl,"{""city"": ""antofagasta"", ""niche"": ""wine_agriculture"", ""website"": ""www.exportadorapizarro.cl"", ""page"": ""companies/antofagasta/exportadora-pizarro.html"", ""vertical"": ""Wine & Agriculture"", ""source"": ""generated""}"
Lácteos del Norte,turismo@lacteosdelnorte.cl,+56961460843,Lácteos del Norte,Wine & Agriculture — Antofagasta,lead,0,wine_agriculture,Wine & Agriculture,antofagasta,www.lacteosdelnorte.cl,"{""city"": ""antofagasta"", ""niche"": ""wine_agriculture"", ""website"": ""www.lacteosdelnorte.cl"", ""page"": ""companies/antofagasta/lacteos-del-norte.html"", ""vertical"": ""Wine & Agriculture"", ""source"": ""generated""}"
Olivícola del Norte,ventas@olivicoladelnorte.com,+56941094607,Olivícola del Norte,Wine & Agriculture — Antofagasta,lead,0,wine_agriculture,Wine & Agriculture,antofagasta,www.olivicoladelnorte.cl,"{""city"": ""antofagasta"", ""niche"": ""wine_agriculture"", ""website"": ""www.olivicoladelnorte.cl"", ""page"": ""companies/antofagasta/olivicola-del-norte.html"", ""vertical"": ""Wine & Agriculture"", ""source"": ""generated""}"
Contadores Díaz,contadores@contadoresdiaz.cl,+56993916513,Contadores Díaz,Financial Services — Antofagasta,lead,0,financial_services,Financial Services,antofagasta,www.contadoresdiaz.cl,"{""city"": ""antofagasta"", ""niche"": ""financial_services"", ""website"": ""www.contadoresdiaz.cl"", ""page"": ""companies/antofagasta/contadores-diaz.html"", ""vertical"": ""Financial Services"", ""source"": ""generated""}"
Asesorías Contables del Norte,info@asesoriascontablesdeln.com,+56991661359,Asesorías Contables del Norte,Financial Services — Antofagasta,lead,0,financial_services,Financial Services,antofagasta,www.asesoriascontablesdeln.cl,"{""city"": ""antofagasta"", ""niche"": ""financial_services"", ""website"": ""www.asesoriascontablesdeln.cl"", ""page"": ""companies/antofagasta/asesorias-contables-del-norte.html"", ""vertical"": ""Financial Services"", ""source"": ""generated""}"
Banquetería Pérez,cotizaciones@banqueteriaperez.com,+56993211692,Banquetería Pérez,Events & Weddings — Antofagasta,lead,0,events_weddings,Events & Weddings,antofagasta,www.banqueteriaperez.cl,"{""city"": ""antofagasta"", ""niche"": ""events_weddings"", ""website"": ""www.banqueteriaperez.cl"", ""page"": ""companies/antofagasta/banqueteria-perez.html"", ""vertical"": ""Events & Weddings"", ""source"": ""generated""}"
Wedding Planner del Norte,reservas@weddingplannerdelnorte.com.cl,+56971275543,Wedding Planner del Norte,Events & Weddings — Antofagasta,lead,0,events_weddings,Events & Weddings,antofagasta,www.weddingplannerdelnorte.cl,"{""city"": ""antofagasta"", ""niche"": ""events_weddings"", ""website"": ""www.weddingplannerdelnorte.cl"", ""page"": ""companies/antofagasta/wedding-planner-del-norte.html"", ""vertical"": ""Events & Weddings"", ""source"": ""generated""}"
