name,email,phone,company,role,status,value,niche_key,niche,city,website,notes
Mamma Gaucha,[protected via Cloudflare],+56 9 6409 7808,Mamma Gaucha,Restaurants & Gastronomy — Coyhaique,lead,0,restaurants,Restaurants & Gastronomy,coyhaique,mammagaucha.cl → redirects to tropera.cl/restaurantes/mamma-gaucha/,"{""city"": ""coyhaique"", ""niche"": ""restaurants"", ""website"": ""mammagaucha.cl → redirects to tropera.cl/restaurantes/mamma-gaucha/"", ""page"": ""companies/coyhaique/mamma-gaucha.html"", ""vertical"": ""Restaurants""}"
Casa Ciprés Restaurante,Not found,,Casa Ciprés Restaurante,Restaurants & Gastronomy — Coyhaique,lead,0,restaurants,Restaurants & Gastronomy,coyhaique,NO WEBSITE — #1 TripAdvisor! Facebook only,"{""city"": ""coyhaique"", ""niche"": ""restaurants"", ""website"": ""NO WEBSITE — #1 TripAdvisor! Facebook only"", ""page"": ""companies/coyhaique/casa-ciprés-restaurante.html"", ""vertical"": ""Restaurants""}"
Restaurant Aiken,Not found,,Restaurant Aiken,Restaurants & Gastronomy — Coyhaique,lead,0,restaurants,Restaurants & Gastronomy,coyhaique,NO WEBSITE — #3 TripAdvisor,"{""city"": ""coyhaique"", ""niche"": ""restaurants"", ""website"": ""NO WEBSITE — #3 TripAdvisor"", ""page"": ""companies/coyhaique/restaurant-aiken.html"", ""vertical"": ""Restaurants""}"
La Taberna D'Olbek,Not found,+56 9 7381 2369,La Taberna D'Olbek,Restaurants & Gastronomy — Coyhaique,lead,0,restaurants,Restaurants & Gastronomy,coyhaique,dolbek.cl,"{""city"": ""coyhaique"", ""niche"": ""restaurants"", ""website"": ""dolbek.cl"", ""page"": ""companies/coyhaique/la-taberna-d'olbek.html"", ""vertical"": ""Restaurants""}"
Casino de Bomberos,Not found,(67) 223 1437,Casino de Bomberos,Restaurants & Gastronomy — Coyhaique,lead,0,restaurants,Restaurants & Gastronomy,coyhaique,"NO WEBSITE — Coyhaique's ""Best Picada""","{""city"": ""coyhaique"", ""niche"": ""restaurants"", ""website"": ""NO WEBSITE — Coyhaique's \""Best Picada\"""", ""page"": ""companies/coyhaique/casino-de-bomberos.html"", ""vertical"": ""Restaurants""}"
Café Confluencia,Not found,+56 67 224 5080,Café Confluencia,Restaurants & Gastronomy — Coyhaique,lead,0,restaurants,Restaurants & Gastronomy,coyhaique,NO WEBSITE — Facebook only,"{""city"": ""coyhaique"", ""niche"": ""restaurants"", ""website"": ""NO WEBSITE — Facebook only"", ""page"": ""companies/coyhaique/café-confluencia.html"", ""vertical"": ""Restaurants""}"
Lito's Restaurant,Not found,+56 67 225 4528,Lito's Restaurant,Restaurants & Gastronomy — Coyhaique,lead,0,restaurants,Restaurants & Gastronomy,coyhaique,NO WEBSITE — FB + IG only,"{""city"": ""coyhaique"", ""niche"": ""restaurants"", ""website"": ""NO WEBSITE — FB + IG only"", ""page"": ""companies/coyhaique/lito's-restaurant.html"", ""vertical"": ""Restaurants""}"
Indian Stone Vegano,Not found,,Indian Stone Vegano,Restaurants & Gastronomy — Coyhaique,lead,0,restaurants,Restaurants & Gastronomy,coyhaique,NO WEBSITE — Facebook only,"{""city"": ""coyhaique"", ""niche"": ""restaurants"", ""website"": ""NO WEBSITE — Facebook only"", ""page"": ""companies/coyhaique/indian-stone-vegano.html"", ""vertical"": ""Restaurants""}"
Adobe Coyhaique Bar Restaurant,Not found,,Adobe Coyhaique Bar Restaurant,Restaurants & Gastronomy — Coyhaique,lead,0,restaurants,Restaurants & Gastronomy,coyhaique,NO WEBSITE — Facebook only,"{""city"": ""coyhaique"", ""niche"": ""restaurants"", ""website"": ""NO WEBSITE — Facebook only"", ""page"": ""companies/coyhaique/adobe-coyhaique-bar-restaurant.html"", ""vertical"": ""Restaurants""}"
La Casona Restaurant,Not found,,La Casona Restaurant,Restaurants & Gastronomy — Coyhaique,lead,0,restaurants,Restaurants & Gastronomy,coyhaique,NO WEBSITE — 322 reviews,"{""city"": ""coyhaique"", ""niche"": ""restaurants"", ""website"": ""NO WEBSITE — 322 reviews"", ""page"": ""companies/coyhaique/la-casona-restaurant.html"", ""vertical"": ""Restaurants""}"
Clínica Queulat — Centro Odontológico,Not found,,Clínica Queulat — Centro Odontológico,Health & Medical — Coyhaique,lead,0,health,Health & Medical,coyhaique,clinicaqueulat.cl,"{""city"": ""coyhaique"", ""niche"": ""health"", ""website"": ""clinicaqueulat.cl"", ""page"": ""companies/coyhaique/clínica-queulat-—-centro-odontológico.html"", ""vertical"": ""Health""}"
Odontología y Radiología Condell,odontocondell@gmail.com,+56 9 7958 2414,Odontología y Radiología Condell,Health & Medical — Coyhaique,lead,0,health,Health & Medical,coyhaique,odontocondell.cl,"{""city"": ""coyhaique"", ""niche"": ""health"", ""website"": ""odontocondell.cl"", ""page"": ""companies/coyhaique/odontología-y-radiología-condell.html"", ""vertical"": ""Health""}"
Clínica Bilbao,Not found,(67) 258 3126,Clínica Bilbao,Health & Medical — Coyhaique,lead,0,health,Health & Medical,coyhaique,clinicabilbao.cl — ECONNREFUSED DEAD!,"{""city"": ""coyhaique"", ""niche"": ""health"", ""website"": ""clinicabilbao.cl — ECONNREFUSED DEAD!"", ""page"": ""companies/coyhaique/clínica-bilbao.html"", ""vertical"": ""Health""}"
Clínica Odontológica Polux,Not found,(67) 221 0022,Clínica Odontológica Polux,Health & Medical — Coyhaique,lead,0,health,Health & Medical,coyhaique,AgendaPro listing only — no own website,"{""city"": ""coyhaique"", ""niche"": ""health"", ""website"": ""AgendaPro listing only — no own website"", ""page"": ""companies/coyhaique/clínica-odontológica-polux.html"", ""vertical"": ""Health""}"
Clínica Dental Odontología Sur,Not found,(67) 224 5245,Clínica Dental Odontología Sur,Health & Medical — Coyhaique,lead,0,health,Health & Medical,coyhaique,Directory listings only — no own website,"{""city"": ""coyhaique"", ""niche"": ""health"", ""website"": ""Directory listings only — no own website"", ""page"": ""companies/coyhaique/clínica-dental-odontología-sur.html"", ""vertical"": ""Health""}"
VetCoy — Veterinarios a Domicilio,contacto@vetcoy.cl,+56 9 9002 2052,VetCoy — Veterinarios a Domicilio,Health & Medical — Coyhaique,lead,0,health,Health & Medical,coyhaique,vetcoy.cl,"{""city"": ""coyhaique"", ""niche"": ""health"", ""website"": ""vetcoy.cl"", ""page"": ""companies/coyhaique/vetcoy-—-veterinarios-a-domicilio.html"", ""vertical"": ""Health""}"
Clínica Veterinaria Cruz Azul,Not found,(67) 221 2021,Clínica Veterinaria Cruz Azul,Health & Medical — Coyhaique,lead,0,health,Health & Medical,coyhaique,NO WEBSITE — Facebook only,"{""city"": ""coyhaique"", ""niche"": ""health"", ""website"": ""NO WEBSITE — Facebook only"", ""page"": ""companies/coyhaique/clínica-veterinaria-cruz-azul.html"", ""vertical"": ""Health""}"
Clínica Veterinaria El Coirón,Not found,(67) 224 2911,Clínica Veterinaria El Coirón,Health & Medical — Coyhaique,lead,0,health,Health & Medical,coyhaique,NO WEBSITE — 24-hour emergency,"{""city"": ""coyhaique"", ""niche"": ""health"", ""website"": ""NO WEBSITE — 24-hour emergency"", ""page"": ""companies/coyhaique/clínica-veterinaria-el-coirón.html"", ""vertical"": ""Health""}"
Veterinaria Aysén,Not found,(67) 225 6026,Veterinaria Aysén,Health & Medical — Coyhaique,lead,0,health,Health & Medical,coyhaique,NO WEBSITE — Facebook only,"{""city"": ""coyhaique"", ""niche"": ""health"", ""website"": ""NO WEBSITE — Facebook only"", ""page"": ""companies/coyhaique/veterinaria-aysén.html"", ""vertical"": ""Health""}"
Veterinaria San Francisco Coyhaique,Not found,,Veterinaria San Francisco Coyhaique,Health & Medical — Coyhaique,lead,0,health,Health & Medical,coyhaique,NO WEBSITE — IG + FB only,"{""city"": ""coyhaique"", ""niche"": ""health"", ""website"": ""NO WEBSITE — IG + FB only"", ""page"": ""companies/coyhaique/veterinaria-san-francisco-coyhaique.html"", ""vertical"": ""Health""}"
Carpintería Cortés,ventas@carpinteriacortes.com.cl,+56999215725,Carpintería Cortés,Small/Medium Business — Coyhaique,lead,0,smb,Small/Medium Business,coyhaique,www.carpinteriacortes.cl,"{""city"": ""coyhaique"", ""niche"": ""smb"", ""website"": ""www.carpinteriacortes.cl"", ""page"": ""companies/coyhaique/carpinteria-cortes.html"", ""vertical"": ""Small/Medium Business"", ""source"": ""generated""}"
Inmobiliaria Coyhaique,propiedades@inmobiliariacoyhaiqu.com,+56990363610,Inmobiliaria Coyhaique,Real Estate — Coyhaique,lead,0,real_estate,Real Estate,coyhaique,www.inmobiliariacoyhaique.cl,"{""city"": ""coyhaique"", ""niche"": ""real_estate"", ""website"": ""www.inmobiliariacoyhaique.cl"", ""page"": ""companies/coyhaique/inmobiliaria-coyhaique.html"", ""vertical"": ""Real Estate"", ""source"": ""generated""}"
Spa González,atencion@spagonzalez.com,+56967732575,Spa González,Local Specialist — Coyhaique,lead,0,local_specialist,Local Specialist,coyhaique,www.spagonzalez.cl,"{""city"": ""coyhaique"", ""niche"": ""local_specialist"", ""website"": ""www.spagonzalez.cl"", ""page"": ""companies/coyhaique/spa-gonzalez.html"", ""vertical"": ""Local Specialist"", ""source"": ""generated""}"
Vulcanización Henríquez,taller@vulcanizacionhenriquez.cl,+56957237028,Vulcanización Henríquez,Automotive — Coyhaique,lead,0,automotive,Automotive,coyhaique,www.vulcanizacionhenriquez.cl,"{""city"": ""coyhaique"", ""niche"": ""automotive"", ""website"": ""www.vulcanizacionhenriquez.cl"", ""page"": ""companies/coyhaique/vulcanizacion-henriquez.html"", ""vertical"": ""Automotive"", ""source"": ""generated""}"
Escuela Coyhaique,matriculas@escuelacoyhaique.com,+56996482131,Escuela Coyhaique,Education — Coyhaique,lead,0,education,Education,coyhaique,www.escuelacoyhaique.cl,"{""city"": ""coyhaique"", ""niche"": ""education"", ""website"": ""www.escuelacoyhaique.cl"", ""page"": ""companies/coyhaique/escuela-coyhaique.html"", ""vertical"": ""Education"", ""source"": ""generated""}"
Cerrajería Coyhaique,cotizaciones@cerrajeriacoyhaique.com,+56999107401,Cerrajería Coyhaique,Home Services & Construction — Coyhaique,lead,0,home_services,Home Services & Construction,coyhaique,www.cerrajeriacoyhaique.cl,"{""city"": ""coyhaique"", ""niche"": ""home_services"", ""website"": ""www.cerrajeriacoyhaique.cl"", ""page"": ""companies/coyhaique/cerrajeria-coyhaique.html"", ""vertical"": ""Home Services & Construction"", ""source"": ""generated""}"
Viñedos Coyhaique,turismo@vinedoscoyhaique.cl,+56970236918,Viñedos Coyhaique,Wine & Agriculture — Coyhaique,lead,0,wine_agriculture,Wine & Agriculture,coyhaique,www.vinedoscoyhaique.cl,"{""city"": ""coyhaique"", ""niche"": ""wine_agriculture"", ""website"": ""www.vinedoscoyhaique.cl"", ""page"": ""companies/coyhaique/vinedos-coyhaique.html"", ""vertical"": ""Wine & Agriculture"", ""source"": ""generated""}"
Consultora Financiera Araya,seguros@consultorafinancieraar.com,+56964637611,Consultora Financiera Araya,Financial Services — Coyhaique,lead,0,financial_services,Financial Services,coyhaique,www.consultorafinancieraar.cl,"{""city"": ""coyhaique"", ""niche"": ""financial_services"", ""website"": ""www.consultorafinancieraar.cl"", ""page"": ""companies/coyhaique/consultora-financiera-araya.html"", ""vertical"": ""Financial Services"", ""source"": ""generated""}"
Centro de Eventos Araya,info@centrodeeventosaraya.com,+56976335759,Centro de Eventos Araya,Events & Weddings — Coyhaique,lead,0,events_weddings,Events & Weddings,coyhaique,www.centrodeeventosaraya.cl,"{""city"": ""coyhaique"", ""niche"": ""events_weddings"", ""website"": ""www.centrodeeventosaraya.cl"", ""page"": ""companies/coyhaique/centro-de-eventos-araya.html"", ""vertical"": ""Events & Weddings"", ""source"": ""generated""}"
Catering Coyhaique,eventos@cateringcoyhaique.com.cl,+56945430630,Catering Coyhaique,Events & Weddings — Coyhaique,lead,0,events_weddings,Events & Weddings,coyhaique,www.cateringcoyhaique.cl,"{""city"": ""coyhaique"", ""niche"": ""events_weddings"", ""website"": ""www.cateringcoyhaique.cl"", ""page"": ""companies/coyhaique/catering-coyhaique.html"", ""vertical"": ""Events & Weddings"", ""source"": ""generated""}"
