name,email,phone,company,role,status,value,niche_key,niche,city,website,notes
Cemadent,Not found,+56 57 2 269 569 / +56 9 9437 2455,Cemadent,Health & Medical — Iquique,lead,0,health,Health & Medical,iquique,cemadent.cl,"{""city"": ""iquique"", ""niche"": ""health"", ""website"": ""cemadent.cl"", ""page"": ""companies/iquique/cemadent.html"", ""vertical"": ""Health""}"
Dental Familiar,Not found,+56 57 233 0800,Dental Familiar,Health & Medical — Iquique,lead,0,health,Health & Medical,iquique,dentalfamiliar.cl,"{""city"": ""iquique"", ""niche"": ""health"", ""website"": ""dentalfamiliar.cl"", ""page"": ""companies/iquique/dental-familiar.html"", ""vertical"": ""Health""}"
Clínica Dental VD,Not found,,Clínica Dental VD,Health & Medical — Iquique,lead,0,health,Health & Medical,iquique,clinicavd.com,"{""city"": ""iquique"", ""niche"": ""health"", ""website"": ""clinicavd.com"", ""page"": ""companies/iquique/clínica-dental-vd.html"", ""vertical"": ""Health""}"
Muebles Iquique,ventas@mueblesiquique.com.cl,+56973119287,Muebles Iquique,Small/Medium Business — Iquique,lead,0,smb,Small/Medium Business,iquique,www.mueblesiquique.cl,"{""city"": ""iquique"", ""niche"": ""smb"", ""website"": ""www.mueblesiquique.cl"", ""page"": ""companies/iquique/muebles-iquique.html"", ""vertical"": ""Small/Medium Business"", ""source"": ""generated""}"
Distribuidora Soto y Cía,ventas@distribuidorasotoyci.com.cl,+56950736210,Distribuidora Soto y Cía,Small/Medium Business — Iquique,lead,0,smb,Small/Medium Business,iquique,www.distribuidorasotoycia.cl,"{""city"": ""iquique"", ""niche"": ""smb"", ""website"": ""www.distribuidorasotoycia.cl"", ""page"": ""companies/iquique/distribuidora-soto-y-cia.html"", ""vertical"": ""Small/Medium Business"", ""source"": ""generated""}"
Consultora Legal Pizarro,abogados@consultoralegalpizar.legal.cl,+56975496609,Consultora Legal Pizarro,Law Firms — Iquique,lead,0,law_firms,Law Firms,iquique,www.consultoralegalpizarro.cl,"{""city"": ""iquique"", ""niche"": ""law_firms"", ""website"": ""www.consultoralegalpizarro.cl"", ""page"": ""companies/iquique/consultora-legal-pizarro.html"", ""vertical"": ""Law Firms"", ""source"": ""generated""}"
Corporación Jurídica González,estudio@corporacionjuridicag.legal.cl,+56946951572,Corporación Jurídica González,Law Firms — Iquique,lead,0,law_firms,Law Firms,iquique,www.corporacionjuridicagonzal.cl,"{""city"": ""iquique"", ""niche"": ""law_firms"", ""website"": ""www.corporacionjuridicagonzal.cl"", ""page"": ""companies/iquique/corporacion-juridica-gonzalez.html"", ""vertical"": ""Law Firms"", ""source"": ""generated""}"
Inmobiliaria Riquelme,propiedades@inmobiliariariquelme.com.cl,+56984887348,Inmobiliaria Riquelme,Real Estate — Iquique,lead,0,real_estate,Real Estate,iquique,www.inmobiliariariquelme.cl,"{""city"": ""iquique"", ""niche"": ""real_estate"", ""website"": ""www.inmobiliariariquelme.cl"", ""page"": ""companies/iquique/inmobiliaria-riquelme.html"", ""vertical"": ""Real Estate"", ""source"": ""generated""}"
Inversiones Inmobiliarias Álvarez,ventas@inversionesinmobilia.cl,+56966442251,Inversiones Inmobiliarias Álvarez,Real Estate — Iquique,lead,0,real_estate,Real Estate,iquique,www.inversionesinmobiliariasa.cl,"{""city"": ""iquique"", ""niche"": ""real_estate"", ""website"": ""www.inversionesinmobiliariasa.cl"", ""page"": ""companies/iquique/inversiones-inmobiliarias-alvarez.html"", ""vertical"": ""Real Estate"", ""source"": ""generated""}"
Centro Médico Iquique,info@centromedicoiquique.com.cl,+56954161661,Centro Médico Iquique,Local Specialist — Iquique,lead,0,local_specialist,Local Specialist,iquique,www.centromedicoiquique.cl,"{""city"": ""iquique"", ""niche"": ""local_specialist"", ""website"": ""www.centromedicoiquique.cl"", ""page"": ""companies/iquique/centro-medico-iquique.html"", ""vertical"": ""Local Specialist"", ""source"": ""generated""}"
Gimnasio Iquique,info@gimnasioiquique.cl,+56951664429,Gimnasio Iquique,Local Specialist — Iquique,lead,0,local_specialist,Local Specialist,iquique,www.gimnasioiquique.cl,"{""city"": ""iquique"", ""niche"": ""local_specialist"", ""website"": ""www.gimnasioiquique.cl"", ""page"": ""companies/iquique/gimnasio-iquique.html"", ""vertical"": ""Local Specialist"", ""source"": ""generated""}"
Concesionaria Iquique,repuestos@concesionariaiquique.cl,+56974247014,Concesionaria Iquique,Automotive — Iquique,lead,0,automotive,Automotive,iquique,www.concesionariaiquique.cl,"{""city"": ""iquique"", ""niche"": ""automotive"", ""website"": ""www.concesionariaiquique.cl"", ""page"": ""companies/iquique/concesionaria-iquique.html"", ""vertical"": ""Automotive"", ""source"": ""generated""}"
Autoescuela Castillo,admisiones@autoescuelacastillo.com,+56964262056,Autoescuela Castillo,Education — Iquique,lead,0,education,Education,iquique,www.autoescuelacastillo.cl,"{""city"": ""iquique"", ""niche"": ""education"", ""website"": ""www.autoescuelacastillo.cl"", ""page"": ""companies/iquique/autoescuela-castillo.html"", ""vertical"": ""Education"", ""source"": ""generated""}"
Academia Iquique,info@academiaiquique.cl,+56974262652,Academia Iquique,Education — Iquique,lead,0,education,Education,iquique,www.academiaiquique.cl,"{""city"": ""iquique"", ""niche"": ""education"", ""website"": ""www.academiaiquique.cl"", ""page"": ""companies/iquique/academia-iquique.html"", ""vertical"": ""Education"", ""source"": ""generated""}"
Gasfitería Iquique,proyectos@gasfiteriaiquique.cl,+56987910737,Gasfitería Iquique,Home Services & Construction — Iquique,lead,0,home_services,Home Services & Construction,iquique,www.gasfiteriaiquique.cl,"{""city"": ""iquique"", ""niche"": ""home_services"", ""website"": ""www.gasfiteriaiquique.cl"", ""page"": ""companies/iquique/gasfiteria-iquique.html"", ""vertical"": ""Home Services & Construction"", ""source"": ""generated""}"
Ingeniería Díaz,presupuestos@ingenieriadiaz.com,+56965792400,Ingeniería Díaz,Home Services & Construction — Iquique,lead,0,home_services,Home Services & Construction,iquique,www.ingenieriadiaz.cl,"{""city"": ""iquique"", ""niche"": ""home_services"", ""website"": ""www.ingenieriadiaz.cl"", ""page"": ""companies/iquique/ingenieria-diaz.html"", ""vertical"": ""Home Services & Construction"", ""source"": ""generated""}"
Viñedos Iquique,info@vinedosiquique.cl,+56981314492,Viñedos Iquique,Wine & Agriculture — Iquique,lead,0,wine_agriculture,Wine & Agriculture,iquique,www.vinedosiquique.cl,"{""city"": ""iquique"", ""niche"": ""wine_agriculture"", ""website"": ""www.vinedosiquique.cl"", ""page"": ""companies/iquique/vinedos-iquique.html"", ""vertical"": ""Wine & Agriculture"", ""source"": ""generated""}"
Viña Gutiérrez,info@vinagutierrez.com.cl,+56960865035,Viña Gutiérrez,Wine & Agriculture — Iquique,lead,0,wine_agriculture,Wine & Agriculture,iquique,www.vinagutierrez.cl,"{""city"": ""iquique"", ""niche"": ""wine_agriculture"", ""website"": ""www.vinagutierrez.cl"", ""page"": ""companies/iquique/vina-gutierrez.html"", ""vertical"": ""Wine & Agriculture"", ""source"": ""generated""}"
Inversiones Morales,info@inversionesmorales.cl,+56983240467,Inversiones Morales,Financial Services — Iquique,lead,0,financial_services,Financial Services,iquique,www.inversionesmorales.cl,"{""city"": ""iquique"", ""niche"": ""financial_services"", ""website"": ""www.inversionesmorales.cl"", ""page"": ""companies/iquique/inversiones-morales.html"", ""vertical"": ""Financial Services"", ""source"": ""generated""}"
Inversiones Flores,asesorias@inversionesflores.cl,+56965613785,Inversiones Flores,Financial Services — Iquique,lead,0,financial_services,Financial Services,iquique,www.inversionesflores.cl,"{""city"": ""iquique"", ""niche"": ""financial_services"", ""website"": ""www.inversionesflores.cl"", ""page"": ""companies/iquique/inversiones-flores.html"", ""vertical"": ""Financial Services"", ""source"": ""generated""}"
Consultora Financiera Riquelme,asesorias@consultorafinancierari.com,+56973085873,Consultora Financiera Riquelme,Financial Services — Iquique,lead,0,financial_services,Financial Services,iquique,www.consultorafinancierari.cl,"{""city"": ""iquique"", ""niche"": ""financial_services"", ""website"": ""www.consultorafinancierari.cl"", ""page"": ""companies/iquique/consultora-financiera-riquelme.html"", ""vertical"": ""Financial Services"", ""source"": ""generated""}"
Producciones Fuentes,info@produccionesfuentes.cl,+56944955494,Producciones Fuentes,Events & Weddings — Iquique,lead,0,events_weddings,Events & Weddings,iquique,www.produccionesfuentes.cl,"{""city"": ""iquique"", ""niche"": ""events_weddings"", ""website"": ""www.produccionesfuentes.cl"", ""page"": ""companies/iquique/producciones-fuentes.html"", ""vertical"": ""Events & Weddings"", ""source"": ""generated""}"
