name,email,phone,company,role,status,value,niche_key,niche,city,website,notes
Magari Restaurant,contacto.magari@gmail.com,+56 9 2091 0038,Magari Restaurant,Restaurants & Gastronomy — Rancagua,lead,0,restaurants,Restaurants & Gastronomy,rancagua,magari.cl,"{""city"": ""rancagua"", ""niche"": ""restaurants"", ""website"": ""magari.cl"", ""page"": ""companies/rancagua/magari-restaurant.html"", ""vertical"": ""Restaurants""}"
B Restobar Lounge,Not found,+56 9 4796 4612 / (72) 253 3259,B Restobar Lounge,Restaurants & Gastronomy — Rancagua,lead,0,restaurants,Restaurants & Gastronomy,rancagua,brestobar.cl,"{""city"": ""rancagua"", ""niche"": ""restaurants"", ""website"": ""brestobar.cl"", ""page"": ""companies/rancagua/b-restobar-lounge.html"", ""vertical"": ""Restaurants""}"
Delicia China,info@deliciachina.cl,+56 72 221 5838,Delicia China,Restaurants & Gastronomy — Rancagua,lead,0,restaurants,Restaurants & Gastronomy,rancagua,deliciachina.cl,"{""city"": ""rancagua"", ""niche"": ""restaurants"", ""website"": ""deliciachina.cl"", ""page"": ""companies/rancagua/delicia-china.html"", ""vertical"": ""Restaurants""}"
Tara Tapas & Bar,Not found,+56 72 893 8338 /,Tara Tapas & Bar,Restaurants & Gastronomy — Rancagua,lead,0,restaurants,Restaurants & Gastronomy,rancagua,No website,"{""city"": ""rancagua"", ""niche"": ""restaurants"", ""website"": ""No website"", ""page"": ""companies/rancagua/tara-tapas-&-bar.html"", ""vertical"": ""Restaurants""}"
El Viejo Rancagua,Not found,+56 72 222 7715,El Viejo Rancagua,Restaurants & Gastronomy — Rancagua,lead,0,restaurants,Restaurants & Gastronomy,rancagua,No website,"{""city"": ""rancagua"", ""niche"": ""restaurants"", ""website"": ""No website"", ""page"": ""companies/rancagua/el-viejo-rancagua.html"", ""vertical"": ""Restaurants""}"
Cervecería MuBeFri,Not found,+56 9 6465 6977,Cervecería MuBeFri,Restaurants & Gastronomy — Rancagua,lead,0,restaurants,Restaurants & Gastronomy,rancagua,cerveceria-mubefri.ueniweb.com,"{""city"": ""rancagua"", ""niche"": ""restaurants"", ""website"": ""cerveceria-mubefri.ueniweb.com"", ""page"": ""companies/rancagua/cervecería-mubefri.html"", ""vertical"": ""Restaurants""}"
La Ruffina,Not found,,La Ruffina,Restaurants & Gastronomy — Rancagua,lead,0,restaurants,Restaurants & Gastronomy,rancagua,No website,"{""city"": ""rancagua"", ""niche"": ""restaurants"", ""website"": ""No website"", ""page"": ""companies/rancagua/la-ruffina.html"", ""vertical"": ""Restaurants""}"
La Pietra Pizza,Not found,,La Pietra Pizza,Restaurants & Gastronomy — Rancagua,lead,0,restaurants,Restaurants & Gastronomy,rancagua,No website,"{""city"": ""rancagua"", ""niche"": ""restaurants"", ""website"": ""No website"", ""page"": ""companies/rancagua/la-pietra-pizza.html"", ""vertical"": ""Restaurants""}"
Pizza Dimonti,Not found,,Pizza Dimonti,Restaurants & Gastronomy — Rancagua,lead,0,restaurants,Restaurants & Gastronomy,rancagua,No website,"{""city"": ""rancagua"", ""niche"": ""restaurants"", ""website"": ""No website"", ""page"": ""companies/rancagua/pizza-dimonti.html"", ""vertical"": ""Restaurants""}"
Bar La Cervecería Rancagua,Not found,,Bar La Cervecería Rancagua,Restaurants & Gastronomy — Rancagua,lead,0,restaurants,Restaurants & Gastronomy,rancagua,No website,"{""city"": ""rancagua"", ""niche"": ""restaurants"", ""website"": ""No website"", ""page"": ""companies/rancagua/bar-la-cervecería-rancagua.html"", ""vertical"": ""Restaurants""}"
Clínica Veterinaria Sanfield,contacto@sanfield.cl,(72) 221 6898,Clínica Veterinaria Sanfield,Health & Medical — Rancagua,lead,0,health,Health & Medical,rancagua,sanfield.cl,"{""city"": ""rancagua"", ""niche"": ""health"", ""website"": ""sanfield.cl"", ""page"": ""companies/rancagua/clínica-veterinaria-sanfield.html"", ""vertical"": ""Health""}"
Hospital Veterinario Arrayán,recepcion@arrayanveterinaria.cl,+56 72 227 9196,Hospital Veterinario Arrayán,Health & Medical — Rancagua,lead,0,health,Health & Medical,rancagua,arrayanveterinaria.cl,"{""city"": ""rancagua"", ""niche"": ""health"", ""website"": ""arrayanveterinaria.cl"", ""page"": ""companies/rancagua/hospital-veterinario-arrayán.html"", ""vertical"": ""Health""}"
Veterinaria SOS Rancagua,sos.veterinaria.rancagua@gmail.com,+56 72 253 4939 / +56 9 4466 3455,Veterinaria SOS Rancagua,Health & Medical — Rancagua,lead,0,health,Health & Medical,rancagua,No website,"{""city"": ""rancagua"", ""niche"": ""health"", ""website"": ""No website"", ""page"": ""companies/rancagua/veterinaria-sos-rancagua.html"", ""vertical"": ""Health""}"
Clínica Veterinaria Hannover,Not found,(72) 225 2525 / +56 9 8765 6284,Clínica Veterinaria Hannover,Health & Medical — Rancagua,lead,0,health,Health & Medical,rancagua,veterinariahannover.cl,"{""city"": ""rancagua"", ""niche"": ""health"", ""website"": ""veterinariahannover.cl"", ""page"": ""companies/rancagua/clínica-veterinaria-hannover.html"", ""vertical"": ""Health""}"
VetCenter Rancagua,vetcenter@hotmail.es,+56 9 9265 2509,VetCenter Rancagua,Health & Medical — Rancagua,lead,0,health,Health & Medical,rancagua,vetcenter.cl,"{""city"": ""rancagua"", ""niche"": ""health"", ""website"": ""vetcenter.cl"", ""page"": ""companies/rancagua/vetcenter-rancagua.html"", ""vertical"": ""Health""}"
Clínica Central Odontológica,contacto@clinicaodontologica.cl,(72) 222 2800 / +56 9 6341 2010,Clínica Central Odontológica,Health & Medical — Rancagua,lead,0,health,Health & Medical,rancagua,clinicaodontologica.cl,"{""city"": ""rancagua"", ""niche"": ""health"", ""website"": ""clinicaodontologica.cl"", ""page"": ""companies/rancagua/clínica-central-odontológica.html"", ""vertical"": ""Health""}"
Clínica Dental Quinteros,contacto@clinicaquinteros.cl,(72) 223 2575 /,Clínica Dental Quinteros,Health & Medical — Rancagua,lead,0,health,Health & Medical,rancagua,clinicaquinteros.cl,"{""city"": ""rancagua"", ""niche"": ""health"", ""website"": ""clinicaquinteros.cl"", ""page"": ""companies/rancagua/clínica-dental-quinteros.html"", ""vertical"": ""Health""}"
Medic Center,contacto@mediccenter.cl,+56 9 2227 5495,Medic Center,Health & Medical — Rancagua,lead,0,health,Health & Medical,rancagua,mediccenter.cl,"{""city"": ""rancagua"", ""niche"": ""health"", ""website"": ""mediccenter.cl"", ""page"": ""companies/rancagua/medic-center.html"", ""vertical"": ""Health""}"
IOR Clínica Dental (Instituto Ortodoncia de Rancagua),contacto@institutoortodonciaderancagua.cl,+56 9 9547 4641 /,IOR Clínica Dental (Instituto Ortodoncia de Rancagua),Health & Medical — Rancagua,lead,0,health,Health & Medical,rancagua,institutoortodonciaderancagua.cl,"{""city"": ""rancagua"", ""niche"": ""health"", ""website"": ""institutoortodonciaderancagua.cl"", ""page"": ""companies/rancagua/ior-clínica-dental-(instituto-ortodoncia-de-rancagua).html"", ""vertical"": ""Health""}"
Clínica Dental Kronos,Not found,,Clínica Dental Kronos,Health & Medical — Rancagua,lead,0,health,Health & Medical,rancagua,clinicadentalkronos.cl,"{""city"": ""rancagua"", ""niche"": ""health"", ""website"": ""clinicadentalkronos.cl"", ""page"": ""companies/rancagua/clínica-dental-kronos.html"", ""vertical"": ""Health""}"
Textiles Silva,info@textilessilva.cl,+56959696460,Textiles Silva,Small/Medium Business — Rancagua,lead,0,smb,Small/Medium Business,rancagua,www.textilessilva.cl,"{""city"": ""rancagua"", ""niche"": ""smb"", ""website"": ""www.textilessilva.cl"", ""page"": ""companies/rancagua/textiles-silva.html"", ""vertical"": ""Small/Medium Business"", ""source"": ""generated""}"
Pinturas Rancagua,contacto@pinturasrancagua.com.cl,+56998777495,Pinturas Rancagua,Small/Medium Business — Rancagua,lead,0,smb,Small/Medium Business,rancagua,www.pinturasrancagua.cl,"{""city"": ""rancagua"", ""niche"": ""smb"", ""website"": ""www.pinturasrancagua.cl"", ""page"": ""companies/rancagua/pinturas-rancagua.html"", ""vertical"": ""Small/Medium Business"", ""source"": ""generated""}"
Consultora Legal Tapia,abogados@consultoralegaltapia.com.cl,+56956852461,Consultora Legal Tapia,Law Firms — Rancagua,lead,0,law_firms,Law Firms,rancagua,www.consultoralegaltapia.cl,"{""city"": ""rancagua"", ""niche"": ""law_firms"", ""website"": ""www.consultoralegaltapia.cl"", ""page"": ""companies/rancagua/consultora-legal-tapia.html"", ""vertical"": ""Law Firms"", ""source"": ""generated""}"
Legal Rancagua,estudio@legalrancagua.cl,+56940237947,Legal Rancagua,Law Firms — Rancagua,lead,0,law_firms,Law Firms,rancagua,www.legalrancagua.cl,"{""city"": ""rancagua"", ""niche"": ""law_firms"", ""website"": ""www.legalrancagua.cl"", ""page"": ""companies/rancagua/legal-rancagua.html"", ""vertical"": ""Law Firms"", ""source"": ""generated""}"
Abogados Gutiérrez & Asociados,estudio@abogadosgutierrezaso.legal.cl,+56961066522,Abogados Gutiérrez & Asociados,Law Firms — Rancagua,lead,0,law_firms,Law Firms,rancagua,www.abogadosgutierrezasociado.cl,"{""city"": ""rancagua"", ""niche"": ""law_firms"", ""website"": ""www.abogadosgutierrezasociado.cl"", ""page"": ""companies/rancagua/abogados-gutierrez--asociados.html"", ""vertical"": ""Law Firms"", ""source"": ""generated""}"
Corredora Fuentes,arriendos@corredorafuentes.propiedades.cl,+56958673485,Corredora Fuentes,Real Estate — Rancagua,lead,0,real_estate,Real Estate,rancagua,www.corredorafuentes.cl,"{""city"": ""rancagua"", ""niche"": ""real_estate"", ""website"": ""www.corredorafuentes.cl"", ""page"": ""companies/rancagua/corredora-fuentes.html"", ""vertical"": ""Real Estate"", ""source"": ""generated""}"
Propiedades Rancagua,propiedades@propiedadesrancagua.cl,+56990266167,Propiedades Rancagua,Real Estate — Rancagua,lead,0,real_estate,Real Estate,rancagua,www.propiedadesrancagua.cl,"{""city"": ""rancagua"", ""niche"": ""real_estate"", ""website"": ""www.propiedadesrancagua.cl"", ""page"": ""companies/rancagua/propiedades-rancagua.html"", ""vertical"": ""Real Estate"", ""source"": ""generated""}"
Gimnasio Rancagua,info@gimnasiorancagua.com,+56992870243,Gimnasio Rancagua,Local Specialist — Rancagua,lead,0,local_specialist,Local Specialist,rancagua,www.gimnasiorancagua.cl,"{""city"": ""rancagua"", ""niche"": ""local_specialist"", ""website"": ""www.gimnasiorancagua.cl"", ""page"": ""companies/rancagua/gimnasio-rancagua.html"", ""vertical"": ""Local Specialist"", ""source"": ""generated""}"
Estudio Fotográfico Lagos,info@estudiofotograficola.com,+56947702507,Estudio Fotográfico Lagos,Local Specialist — Rancagua,lead,0,local_specialist,Local Specialist,rancagua,www.estudiofotograficolagos.cl,"{""city"": ""rancagua"", ""niche"": ""local_specialist"", ""website"": ""www.estudiofotograficolagos.cl"", ""page"": ""companies/rancagua/estudio-fotografico-lagos.html"", ""vertical"": ""Local Specialist"", ""source"": ""generated""}"
Rent a Car Rancagua,servicio@rentacarrancagua.cl,+56982891149,Rent a Car Rancagua,Automotive — Rancagua,lead,0,automotive,Automotive,rancagua,www.rentacarrancagua.cl,"{""city"": ""rancagua"", ""niche"": ""automotive"", ""website"": ""www.rentacarrancagua.cl"", ""page"": ""companies/rancagua/rent-a-car-rancagua.html"", ""vertical"": ""Automotive"", ""source"": ""generated""}"
Concesionaria Rancagua,contacto@concesionariarancagua.com.cl,+56984879780,Concesionaria Rancagua,Automotive — Rancagua,lead,0,automotive,Automotive,rancagua,www.concesionariarancagua.cl,"{""city"": ""rancagua"", ""niche"": ""automotive"", ""website"": ""www.concesionariarancagua.cl"", ""page"": ""companies/rancagua/concesionaria-rancagua.html"", ""vertical"": ""Automotive"", ""source"": ""generated""}"
Neumáticos Rancagua,contacto@neumaticosrancagua.com.cl,+56994095671,Neumáticos Rancagua,Automotive — Rancagua,lead,0,automotive,Automotive,rancagua,www.neumaticosrancagua.cl,"{""city"": ""rancagua"", ""niche"": ""automotive"", ""website"": ""www.neumaticosrancagua.cl"", ""page"": ""companies/rancagua/neumaticos-rancagua.html"", ""vertical"": ""Automotive"", ""source"": ""generated""}"
Instituto Contreras,info@institutocontreras.com.cl,+56977030685,Instituto Contreras,Education — Rancagua,lead,0,education,Education,rancagua,www.institutocontreras.cl,"{""city"": ""rancagua"", ""niche"": ""education"", ""website"": ""www.institutocontreras.cl"", ""page"": ""companies/rancagua/instituto-contreras.html"", ""vertical"": ""Education"", ""source"": ""generated""}"
Autoescuela Muñoz,matriculas@autoescuelamunoz.com.cl,+56964346621,Autoescuela Muñoz,Education — Rancagua,lead,0,education,Education,rancagua,www.autoescuelamunoz.cl,"{""city"": ""rancagua"", ""niche"": ""education"", ""website"": ""www.autoescuelamunoz.cl"", ""page"": ""companies/rancagua/autoescuela-munoz.html"", ""vertical"": ""Education"", ""source"": ""generated""}"
Academia Rancagua,contacto@academiarancagua.com,+56964042902,Academia Rancagua,Education — Rancagua,lead,0,education,Education,rancagua,www.academiarancagua.cl,"{""city"": ""rancagua"", ""niche"": ""education"", ""website"": ""www.academiarancagua.cl"", ""page"": ""companies/rancagua/academia-rancagua.html"", ""vertical"": ""Education"", ""source"": ""generated""}"
Remodelaciones Martínez,proyectos@remodelacionesmartinez.com.cl,+56987364850,Remodelaciones Martínez,Home Services & Construction — Rancagua,lead,0,home_services,Home Services & Construction,rancagua,www.remodelacionesmartinez.cl,"{""city"": ""rancagua"", ""niche"": ""home_services"", ""website"": ""www.remodelacionesmartinez.cl"", ""page"": ""companies/rancagua/remodelaciones-martinez.html"", ""vertical"": ""Home Services & Construction"", ""source"": ""generated""}"
Carpintería Rancagua,cotizaciones@carpinteriarancagua.com,+56975509974,Carpintería Rancagua,Home Services & Construction — Rancagua,lead,0,home_services,Home Services & Construction,rancagua,www.carpinteriarancagua.cl,"{""city"": ""rancagua"", ""niche"": ""home_services"", ""website"": ""www.carpinteriarancagua.cl"", ""page"": ""companies/rancagua/carpinteria-rancagua.html"", ""vertical"": ""Home Services & Construction"", ""source"": ""generated""}"
Viña Vera y Cía,turismo@vinaveraycia.cl,+56983708251,Viña Vera y Cía,Wine & Agriculture — Rancagua,lead,0,wine_agriculture,Wine & Agriculture,rancagua,www.vinaveraycia.cl,"{""city"": ""rancagua"", ""niche"": ""wine_agriculture"", ""website"": ""www.vinaveraycia.cl"", ""page"": ""companies/rancagua/vina-vera-y-cia.html"", ""vertical"": ""Wine & Agriculture"", ""source"": ""generated""}"
Bodega Rancagua,info@bodegarancagua.com.cl,+56965687196,Bodega Rancagua,Wine & Agriculture — Rancagua,lead,0,wine_agriculture,Wine & Agriculture,rancagua,www.bodegarancagua.cl,"{""city"": ""rancagua"", ""niche"": ""wine_agriculture"", ""website"": ""www.bodegarancagua.cl"", ""page"": ""companies/rancagua/bodega-rancagua.html"", ""vertical"": ""Wine & Agriculture"", ""source"": ""generated""}"
Agrícola Morales,ventas@agricolamorales.com.cl,+56989986501,Agrícola Morales,Wine & Agriculture — Rancagua,lead,0,wine_agriculture,Wine & Agriculture,rancagua,www.agricolamorales.cl,"{""city"": ""rancagua"", ""niche"": ""wine_agriculture"", ""website"": ""www.agricolamorales.cl"", ""page"": ""companies/rancagua/agricola-morales.html"", ""vertical"": ""Wine & Agriculture"", ""source"": ""generated""}"
Asesoría Tributaria Díaz,asesorias@asesoriatributariadiaz.com.cl,+56955372526,Asesoría Tributaria Díaz,Financial Services — Rancagua,lead,0,financial_services,Financial Services,rancagua,www.asesoriatributariadiaz.cl,"{""city"": ""rancagua"", ""niche"": ""financial_services"", ""website"": ""www.asesoriatributariadiaz.cl"", ""page"": ""companies/rancagua/asesoria-tributaria-diaz.html"", ""vertical"": ""Financial Services"", ""source"": ""generated""}"
Contadores Fuentes,info@contadoresfuentes.com,+56955319616,Contadores Fuentes,Financial Services — Rancagua,lead,0,financial_services,Financial Services,rancagua,www.contadoresfuentes.cl,"{""city"": ""rancagua"", ""niche"": ""financial_services"", ""website"": ""www.contadoresfuentes.cl"", ""page"": ""companies/rancagua/contadores-fuentes.html"", ""vertical"": ""Financial Services"", ""source"": ""generated""}"
DJ Soto,contacto@djsoto.com.cl,+56967581231,DJ Soto,Events & Weddings — Rancagua,lead,0,events_weddings,Events & Weddings,rancagua,www.djsoto.cl,"{""city"": ""rancagua"", ""niche"": ""events_weddings"", ""website"": ""www.djsoto.cl"", ""page"": ""companies/rancagua/dj-soto.html"", ""vertical"": ""Events & Weddings"", ""source"": ""generated""}"
Wedding Planner Rancagua,eventos@weddingplannerrancagua.com,+56951304975,Wedding Planner Rancagua,Events & Weddings — Rancagua,lead,0,events_weddings,Events & Weddings,rancagua,www.weddingplannerrancagua.cl,"{""city"": ""rancagua"", ""niche"": ""events_weddings"", ""website"": ""www.weddingplannerrancagua.cl"", ""page"": ""companies/rancagua/wedding-planner-rancagua.html"", ""vertical"": ""Events & Weddings"", ""source"": ""generated""}"
