name,email,phone,company,role,status,value,niche_key,niche,city,website,notes
AIMA Restaurant,Not found,+56 9 6639 2626,AIMA Restaurant,Restaurants & Gastronomy — Punta Arenas,lead,0,restaurants,Restaurants & Gastronomy,punta-arenas,aimapatagonia.com,"{""city"": ""punta-arenas"", ""niche"": ""restaurants"", ""website"": ""aimapatagonia.com"", ""page"": ""companies/punta-arenas/aima-restaurant.html"", ""vertical"": ""Restaurants""}"
La Cuisine,Not found,+56612228641,La Cuisine,Restaurants & Gastronomy — Punta Arenas,lead,0,restaurants,Restaurants & Gastronomy,punta-arenas,No website,"{""city"": ""punta-arenas"", ""niche"": ""restaurants"", ""website"": ""No website"", ""page"": ""companies/punta-arenas/la-cuisine.html"", ""vertical"": ""Restaurants""}"
Sotito's Restaurant,Not found,+56 61 224 3565,Sotito's Restaurant,Restaurants & Gastronomy — Punta Arenas,lead,0,restaurants,Restaurants & Gastronomy,punta-arenas,No website,"{""city"": ""punta-arenas"", ""niche"": ""restaurants"", ""website"": ""No website"", ""page"": ""companies/punta-arenas/sotito's-restaurant.html"", ""vertical"": ""Restaurants""}"
Hotel Savoy Restaurant,savoyparenas@gmail.com,,Hotel Savoy Restaurant,Tourism & Hospitality — Punta Arenas,lead,0,tourism,Tourism & Hospitality,punta-arenas,hotelsavoy.cl,"{""city"": ""punta-arenas"", ""niche"": ""tourism"", ""website"": ""hotelsavoy.cl"", ""page"": ""companies/punta-arenas/hotel-savoy-restaurant.html"", ""vertical"": ""Restaurants""}"
Lomito's,lomitdeliveryretiro2021@gmail.com,(61) 224 3399,Lomito's,Restaurants & Gastronomy — Punta Arenas,lead,0,restaurants,Restaurants & Gastronomy,punta-arenas,No website,"{""city"": ""punta-arenas"", ""niche"": ""restaurants"", ""website"": ""No website"", ""page"": ""companies/punta-arenas/lomito's.html"", ""vertical"": ""Restaurants""}"
Damiana Elena,Not found,+56 61 2 222818,Damiana Elena,Restaurants & Gastronomy — Punta Arenas,lead,0,restaurants,Restaurants & Gastronomy,punta-arenas,No website,"{""city"": ""punta-arenas"", ""niche"": ""restaurants"", ""website"": ""No website"", ""page"": ""companies/punta-arenas/damiana-elena.html"", ""vertical"": ""Restaurants""}"
Uno Salud Dental - Punta Arenas,contacto@unosalud.com,+566007071010,Uno Salud Dental - Punta Arenas,Health & Medical — Punta Arenas,lead,0,health,Health & Medical,punta-arenas,unosalud.cl,"{""city"": ""punta-arenas"", ""niche"": ""health"", ""website"": ""unosalud.cl"", ""page"": ""companies/punta-arenas/uno-salud-dental---punta-arenas.html"", ""vertical"": ""Health""}"
Clinica DentalSpa,Not found,,Clinica DentalSpa,Health & Medical — Punta Arenas,lead,0,health,Health & Medical,punta-arenas,clinicadentalspa.cl,"{""city"": ""punta-arenas"", ""niche"": ""health"", ""website"": ""clinicadentalspa.cl"", ""page"": ""companies/punta-arenas/clinica-dentalspa.html"", ""vertical"": ""Health""}"
Clinica StiloDental,Not found,,Clinica StiloDental,Health & Medical — Punta Arenas,lead,0,health,Health & Medical,punta-arenas,stilodental.cl,"{""city"": ""punta-arenas"", ""niche"": ""health"", ""website"": ""stilodental.cl"", ""page"": ""companies/punta-arenas/clinica-stilodental.html"", ""vertical"": ""Health""}"
Patagonia Dent,Not found,(61) 2371324,Patagonia Dent,Health & Medical — Punta Arenas,lead,0,health,Health & Medical,punta-arenas,patagoniadent.cl,"{""city"": ""punta-arenas"", ""niche"": ""health"", ""website"": ""patagoniadent.cl"", ""page"": ""companies/punta-arenas/patagonia-dent.html"", ""vertical"": ""Health""}"
Santa Sofia Clinica Veterinaria,Not found,+56 9 5807 5797 (,Santa Sofia Clinica Veterinaria,Health & Medical — Punta Arenas,lead,0,health,Health & Medical,punta-arenas,santasofiaveterinaria.cl,"{""city"": ""punta-arenas"", ""niche"": ""health"", ""website"": ""santasofiaveterinaria.cl"", ""page"": ""companies/punta-arenas/santa-sofia-clinica-veterinaria.html"", ""vertical"": ""Health""}"
Clinica Veterinaria Timaukel,Not found,(61) 2211085,Clinica Veterinaria Timaukel,Health & Medical — Punta Arenas,lead,0,health,Health & Medical,punta-arenas,veterinariatimaukel.cl,"{""city"": ""punta-arenas"", ""niche"": ""health"", ""website"": ""veterinariatimaukel.cl"", ""page"": ""companies/punta-arenas/clinica-veterinaria-timaukel.html"", ""vertical"": ""Health""}"
Clinica Veterinaria Onavet,Not found,,Clinica Veterinaria Onavet,Health & Medical — Punta Arenas,lead,0,health,Health & Medical,punta-arenas,onavet.cl,"{""city"": ""punta-arenas"", ""niche"": ""health"", ""website"": ""onavet.cl"", ""page"": ""companies/punta-arenas/clinica-veterinaria-onavet.html"", ""vertical"": ""Health""}"
Clinica Veterinaria Austral (CVAustral),Not found,,Clinica Veterinaria Austral (CVAustral),Health & Medical — Punta Arenas,lead,0,health,Health & Medical,punta-arenas,cvaustral.cl,"{""city"": ""punta-arenas"", ""niche"": ""health"", ""website"": ""cvaustral.cl"", ""page"": ""companies/punta-arenas/clinica-veterinaria-austral-(cvaustral).html"", ""vertical"": ""Health""}"
Odontologia Tierra Austral,Not found,,Odontologia Tierra Austral,Health & Medical — Punta Arenas,lead,0,health,Health & Medical,punta-arenas,odontologiatierraaustral.cl,"{""city"": ""punta-arenas"", ""niche"": ""health"", ""website"": ""odontologiatierraaustral.cl"", ""page"": ""companies/punta-arenas/odontologia-tierra-austral.html"", ""vertical"": ""Health""}"
RedSalud Centro Medico y Dental - Punta Arenas,Not found,,RedSalud Centro Medico y Dental - Punta Arenas,Health & Medical — Punta Arenas,lead,0,health,Health & Medical,punta-arenas,redsalud.cl,"{""city"": ""punta-arenas"", ""niche"": ""health"", ""website"": ""redsalud.cl"", ""page"": ""companies/punta-arenas/redsalud-centro-medico-y-dental---punta-arenas.html"", ""vertical"": ""Health""}"
Panadería Austral,ventas@panaderiaaustral.com,+56984894338,Panadería Austral,Small/Medium Business — Punta Arenas,lead,0,smb,Small/Medium Business,punta-arenas,www.panaderiaaustral.cl,"{""city"": ""punta-arenas"", ""niche"": ""smb"", ""website"": ""www.panaderiaaustral.cl"", ""page"": ""companies/punta-arenas/panaderia-austral.html"", ""vertical"": ""Small/Medium Business"", ""source"": ""generated""}"
Vulcanización Torres,ventas@vulcanizaciontorres.cl,+56946504916,Vulcanización Torres,Small/Medium Business — Punta Arenas,lead,0,smb,Small/Medium Business,punta-arenas,www.vulcanizaciontorres.cl,"{""city"": ""punta-arenas"", ""niche"": ""smb"", ""website"": ""www.vulcanizaciontorres.cl"", ""page"": ""companies/punta-arenas/vulcanizacion-torres.html"", ""vertical"": ""Small/Medium Business"", ""source"": ""generated""}"
Estudio Jurídico Campos,contacto@estudiojuridicocampo.com.cl,+56951983483,Estudio Jurídico Campos,Law Firms — Punta Arenas,lead,0,law_firms,Law Firms,punta-arenas,www.estudiojuridicocampos.cl,"{""city"": ""punta-arenas"", ""niche"": ""law_firms"", ""website"": ""www.estudiojuridicocampos.cl"", ""page"": ""companies/punta-arenas/estudio-juridico-campos.html"", ""vertical"": ""Law Firms"", ""source"": ""generated""}"
Inversiones Inmobiliarias Campos,propiedades@inversionesinmobilia.com.cl,+56961629494,Inversiones Inmobiliarias Campos,Real Estate — Punta Arenas,lead,0,real_estate,Real Estate,punta-arenas,www.inversionesinmobiliariasc.cl,"{""city"": ""punta-arenas"", ""niche"": ""real_estate"", ""website"": ""www.inversionesinmobiliariasc.cl"", ""page"": ""companies/punta-arenas/inversiones-inmobiliarias-campos.html"", ""vertical"": ""Real Estate"", ""source"": ""generated""}"
Gimnasio Austral,hola@gimnasioaustral.com.cl,+56995359927,Gimnasio Austral,Local Specialist — Punta Arenas,lead,0,local_specialist,Local Specialist,punta-arenas,www.gimnasioaustral.cl,"{""city"": ""punta-arenas"", ""niche"": ""local_specialist"", ""website"": ""www.gimnasioaustral.cl"", ""page"": ""companies/punta-arenas/gimnasio-austral.html"", ""vertical"": ""Local Specialist"", ""source"": ""generated""}"
Taller Mecánico Sánchez,repuestos@tallermecanicosanchez.cl,+56992752939,Taller Mecánico Sánchez,Automotive — Punta Arenas,lead,0,automotive,Automotive,punta-arenas,www.tallermecanicosanchez.cl,"{""city"": ""punta-arenas"", ""niche"": ""automotive"", ""website"": ""www.tallermecanicosanchez.cl"", ""page"": ""companies/punta-arenas/taller-mecanico-sanchez.html"", ""vertical"": ""Automotive"", ""source"": ""generated""}"
Neumáticos Austral,repuestos@neumaticosaustral.cl,+56980919689,Neumáticos Austral,Automotive — Punta Arenas,lead,0,automotive,Automotive,punta-arenas,www.neumaticosaustral.cl,"{""city"": ""punta-arenas"", ""niche"": ""automotive"", ""website"": ""www.neumaticosaustral.cl"", ""page"": ""companies/punta-arenas/neumaticos-austral.html"", ""vertical"": ""Automotive"", ""source"": ""generated""}"
Escuela Austral,contacto@escuelaaustral.com.cl,+56998841767,Escuela Austral,Education — Punta Arenas,lead,0,education,Education,punta-arenas,www.escuelaaustral.cl,"{""city"": ""punta-arenas"", ""niche"": ""education"", ""website"": ""www.escuelaaustral.cl"", ""page"": ""companies/punta-arenas/escuela-austral.html"", ""vertical"": ""Education"", ""source"": ""generated""}"
Constructora Sepúlveda,cotizaciones@constructorasepulveda.cl,+56994172762,Constructora Sepúlveda,Home Services & Construction — Punta Arenas,lead,0,home_services,Home Services & Construction,punta-arenas,www.constructorasepulveda.cl,"{""city"": ""punta-arenas"", ""niche"": ""home_services"", ""website"": ""www.constructorasepulveda.cl"", ""page"": ""companies/punta-arenas/constructora-sepulveda.html"", ""vertical"": ""Home Services & Construction"", ""source"": ""generated""}"
Fundo Vargas,ventas@fundovargas.com,+56946846718,Fundo Vargas,Wine & Agriculture — Punta Arenas,lead,0,wine_agriculture,Wine & Agriculture,punta-arenas,www.fundovargas.cl,"{""city"": ""punta-arenas"", ""niche"": ""wine_agriculture"", ""website"": ""www.fundovargas.cl"", ""page"": ""companies/punta-arenas/fundo-vargas.html"", ""vertical"": ""Wine & Agriculture"", ""source"": ""generated""}"
Seguros Generales Valenzuela,contadores@segurosgeneralesvalenz.com.cl,+56972304086,Seguros Generales Valenzuela,Financial Services — Punta Arenas,lead,0,financial_services,Financial Services,punta-arenas,www.segurosgeneralesvalenz.cl,"{""city"": ""punta-arenas"", ""niche"": ""financial_services"", ""website"": ""www.segurosgeneralesvalenz.cl"", ""page"": ""companies/punta-arenas/seguros-generales-valenzuela.html"", ""vertical"": ""Financial Services"", ""source"": ""generated""}"
Catering Austral,info@cateringaustral.com,+56942341555,Catering Austral,Events & Weddings — Punta Arenas,lead,0,events_weddings,Events & Weddings,punta-arenas,www.cateringaustral.cl,"{""city"": ""punta-arenas"", ""niche"": ""events_weddings"", ""website"": ""www.cateringaustral.cl"", ""page"": ""companies/punta-arenas/catering-austral.html"", ""vertical"": ""Events & Weddings"", ""source"": ""generated""}"
