name,email,phone,company,role,status,value,niche_key,niche,city,website,notes
Huentelauquen Restobar Pizzeria,huentelauquen.restobar@gmail.com,+56 9 3948 9961,Huentelauquen Restobar Pizzeria,Restaurants & Gastronomy — La Serena,lead,0,restaurants,Restaurants & Gastronomy,la-serena,No website,"{""city"": ""la-serena"", ""niche"": ""restaurants"", ""website"": ""No website"", ""page"": ""companies/la-serena/huentelauquen-restobar-pizzeria.html"", ""vertical"": ""Restaurants""}"
Restaurante Bakulic,bakulic.rest@gmail.com,+56 9 7739 1492,Restaurante Bakulic,Restaurants & Gastronomy — La Serena,lead,0,restaurants,Restaurants & Gastronomy,la-serena,bakulic.cl,"{""city"": ""la-serena"", ""niche"": ""restaurants"", ""website"": ""bakulic.cl"", ""page"": ""companies/la-serena/restaurante-bakulic.html"", ""vertical"": ""Restaurants""}"
Donde El Guatón,lcasonaguaton@gmail.com,+56 51 221 1519,Donde El Guatón,Restaurants & Gastronomy — La Serena,lead,0,restaurants,Restaurants & Gastronomy,la-serena,dondelguaton.cl,"{""city"": ""la-serena"", ""niche"": ""restaurants"", ""website"": ""dondelguaton.cl"", ""page"": ""companies/la-serena/donde-el-guatón.html"", ""vertical"": ""Restaurants""}"
Dulce Salar (Pastelería),dulcesalar2017@gmail.com,+56 9 5526 4812,Dulce Salar (Pastelería),Restaurants & Gastronomy — La Serena,lead,0,restaurants,Restaurants & Gastronomy,la-serena,dulcesalar.cl,"{""city"": ""la-serena"", ""niche"": ""restaurants"", ""website"": ""dulcesalar.cl"", ""page"": ""companies/la-serena/dulce-salar-(pastelería).html"", ""vertical"": ""Restaurants""}"
Pastelería Argentina La Serena,Contacto@pasteleriaargentinalaserena.cl,+56 9 8707 4549,Pastelería Argentina La Serena,Restaurants & Gastronomy — La Serena,lead,0,restaurants,Restaurants & Gastronomy,la-serena,pasteleriaargentinalaserena.cl,"{""city"": ""la-serena"", ""niche"": ""restaurants"", ""website"": ""pasteleriaargentinalaserena.cl"", ""page"": ""companies/la-serena/pastelería-argentina-la-serena.html"", ""vertical"": ""Restaurants""}"
Lighthouse Coffee,contacto@lighthousecoffee.cl,+56 9 2068 4812,Lighthouse Coffee,Restaurants & Gastronomy — La Serena,lead,0,restaurants,Restaurants & Gastronomy,la-serena,No website,"{""city"": ""la-serena"", ""niche"": ""restaurants"", ""website"": ""No website"", ""page"": ""companies/la-serena/lighthouse-coffee.html"", ""vertical"": ""Restaurants""}"
Umami Restaurant,reservas@umamilaserena.cl,Not listed,Umami Restaurant,Restaurants & Gastronomy — La Serena,lead,0,restaurants,Restaurants & Gastronomy,la-serena,umamilaserena.cl,"{""city"": ""la-serena"", ""niche"": ""restaurants"", ""website"": ""umamilaserena.cl"", ""page"": ""companies/la-serena/umami-restaurant.html"", ""vertical"": ""Restaurants""}"
Centro Médico Veterinario La Serena,contacto@laserenavet.cl,+56 51 263 5630,Centro Médico Veterinario La Serena,Health & Medical — La Serena,lead,0,health,Health & Medical,la-serena,No website,"{""city"": ""la-serena"", ""niche"": ""health"", ""website"": ""No website"", ""page"": ""companies/la-serena/centro-médico-veterinario-la-serena.html"", ""vertical"": ""Health""}"
Clínica Veterinaria Antakari,contacto@veterinariantakari.cl,+56 9 3408 2534,Clínica Veterinaria Antakari,Health & Medical — La Serena,lead,0,health,Health & Medical,la-serena,veterinariantakari.cl,"{""city"": ""la-serena"", ""niche"": ""health"", ""website"": ""veterinariantakari.cl"", ""page"": ""companies/la-serena/clínica-veterinaria-antakari.html"", ""vertical"": ""Health""}"
Clínica Veterinaria Animalis Vita,consulta@animalisvita.cl,+56 9 5396 6096,Clínica Veterinaria Animalis Vita,Health & Medical — La Serena,lead,0,health,Health & Medical,la-serena,animalisvita.cl,"{""city"": ""la-serena"", ""niche"": ""health"", ""website"": ""animalisvita.cl"", ""page"": ""companies/la-serena/clínica-veterinaria-animalis-vita.html"", ""vertical"": ""Health""}"
Clínica Veterinaria Puertas del Mar,contacto@puertasdelmar.cl,+56 9 8572 5116,Clínica Veterinaria Puertas del Mar,Health & Medical — La Serena,lead,0,health,Health & Medical,la-serena,puertasdelmar.cl,"{""city"": ""la-serena"", ""niche"": ""health"", ""website"": ""puertasdelmar.cl"", ""page"": ""companies/la-serena/clínica-veterinaria-puertas-del-mar.html"", ""vertical"": ""Health""}"
Centro Odontológico Qhali Kay,qksalud@gmail.com,+56 51 248 4221 / WhatsApp: +56 9 9041 4199,Centro Odontológico Qhali Kay,Health & Medical — La Serena,lead,0,health,Health & Medical,la-serena,qksalud.cl,"{""city"": ""la-serena"", ""niche"": ""health"", ""website"": ""qksalud.cl"", ""page"": ""companies/la-serena/centro-odontológico-qhali-kay.html"", ""vertical"": ""Health""}"
Clínica Dental El Valle,Contacto@clinicadentalelvalle.cl,+56 9 9353 6457,Clínica Dental El Valle,Health & Medical — La Serena,lead,0,health,Health & Medical,la-serena,clinicadentalelvalle.cl,"{""city"": ""la-serena"", ""niche"": ""health"", ""website"": ""clinicadentalelvalle.cl"", ""page"": ""companies/la-serena/clínica-dental-el-valle.html"", ""vertical"": ""Health""}"
Centro Médico Andes,centro.medico.andes@gmail.com,+56 51 221 8326,Centro Médico Andes,Health & Medical — La Serena,lead,0,health,Health & Medical,la-serena,andescentromedico.cl,"{""city"": ""la-serena"", ""niche"": ""health"", ""website"": ""andescentromedico.cl"", ""page"": ""companies/la-serena/centro-médico-andes.html"", ""vertical"": ""Health""}"
Centro Clínico La Serena,contacto@centroclinicolaserena.cl,+56 51 264 2862 / WhatsApp: +56 9 6878 3803,Centro Clínico La Serena,Health & Medical — La Serena,lead,0,health,Health & Medical,la-serena,centroclinicolaserena.cl,"{""city"": ""la-serena"", ""niche"": ""health"", ""website"": ""centroclinicolaserena.cl"", ""page"": ""companies/la-serena/centro-clínico-la-serena.html"", ""vertical"": ""Health""}"
Tu Salud Centro,info@tusaludcentro.cl,+56 9 5235 6780,Tu Salud Centro,Health & Medical — La Serena,lead,0,health,Health & Medical,la-serena,tusaludcentro.cl,"{""city"": ""la-serena"", ""niche"": ""health"", ""website"": ""tusaludcentro.cl"", ""page"": ""companies/la-serena/tu-salud-centro.html"", ""vertical"": ""Health""}"
Centro Médico La Serena,contacto@centromedicolaserena.cl,+56 2 2727 5831 / +56 9 9069 1567,Centro Médico La Serena,Health & Medical — La Serena,lead,0,health,Health & Medical,la-serena,centromedicolaserena.cl,"{""city"": ""la-serena"", ""niche"": ""health"", ""website"": ""centromedicolaserena.cl"", ""page"": ""companies/la-serena/centro-médico-la-serena.html"", ""vertical"": ""Health""}"
Taller Riquelme,hola@tallerriquelme.com,+56979989395,Taller Riquelme,Small/Medium Business — La Serena,lead,0,smb,Small/Medium Business,la-serena,www.tallerriquelme.cl,"{""city"": ""la-serena"", ""niche"": ""smb"", ""website"": ""www.tallerriquelme.cl"", ""page"": ""companies/la-serena/taller-riquelme.html"", ""vertical"": ""Small/Medium Business"", ""source"": ""generated""}"
Textiles Vera,administracion@textilesvera.cl,+56985653046,Textiles Vera,Small/Medium Business — La Serena,lead,0,smb,Small/Medium Business,la-serena,www.textilesvera.cl,"{""city"": ""la-serena"", ""niche"": ""smb"", ""website"": ""www.textilesvera.cl"", ""page"": ""companies/la-serena/textiles-vera.html"", ""vertical"": ""Small/Medium Business"", ""source"": ""generated""}"
Abogados Martínez & Asociados,contacto@abogadosmartinezasoc.legal.cl,+56977126210,Abogados Martínez & Asociados,Law Firms — La Serena,lead,0,law_firms,Law Firms,la-serena,www.abogadosmartinezasociados.cl,"{""city"": ""la-serena"", ""niche"": ""law_firms"", ""website"": ""www.abogadosmartinezasociados.cl"", ""page"": ""companies/la-serena/abogados-martinez--asociados.html"", ""vertical"": ""Law Firms"", ""source"": ""generated""}"
Consultora Legal Sepúlveda,abogados@consultoralegalsepul.cl,+56988158138,Consultora Legal Sepúlveda,Law Firms — La Serena,lead,0,law_firms,Law Firms,la-serena,www.consultoralegalsepulveda.cl,"{""city"": ""la-serena"", ""niche"": ""law_firms"", ""website"": ""www.consultoralegalsepulveda.cl"", ""page"": ""companies/la-serena/consultora-legal-sepulveda.html"", ""vertical"": ""Law Firms"", ""source"": ""generated""}"
Consultora Legal Gallardo,secretaria@consultoralegalgalla.legal.cl,+56995950349,Consultora Legal Gallardo,Law Firms — La Serena,lead,0,law_firms,Law Firms,la-serena,www.consultoralegalgallardo.cl,"{""city"": ""la-serena"", ""niche"": ""law_firms"", ""website"": ""www.consultoralegalgallardo.cl"", ""page"": ""companies/la-serena/consultora-legal-gallardo.html"", ""vertical"": ""Law Firms"", ""source"": ""generated""}"
Inmobiliaria Alarcón,contacto@inmobiliariaalarcon.propiedades.cl,+56949106638,Inmobiliaria Alarcón,Real Estate — La Serena,lead,0,real_estate,Real Estate,la-serena,www.inmobiliariaalarcon.cl,"{""city"": ""la-serena"", ""niche"": ""real_estate"", ""website"": ""www.inmobiliariaalarcon.cl"", ""page"": ""companies/la-serena/inmobiliaria-alarcon.html"", ""vertical"": ""Real Estate"", ""source"": ""generated""}"
Inmobiliaria Vera,arriendos@inmobiliariavera.propiedades.cl,+56961968265,Inmobiliaria Vera,Real Estate — La Serena,lead,0,real_estate,Real Estate,la-serena,www.inmobiliariavera.cl,"{""city"": ""la-serena"", ""niche"": ""real_estate"", ""website"": ""www.inmobiliariavera.cl"", ""page"": ""companies/la-serena/inmobiliaria-vera.html"", ""vertical"": ""Real Estate"", ""source"": ""generated""}"
Academia Sánchez,contacto@academiasanchez.com,+56970232791,Academia Sánchez,Local Specialist — La Serena,lead,0,local_specialist,Local Specialist,la-serena,www.academiasanchez.cl,"{""city"": ""la-serena"", ""niche"": ""local_specialist"", ""website"": ""www.academiasanchez.cl"", ""page"": ""companies/la-serena/academia-sanchez.html"", ""vertical"": ""Local Specialist"", ""source"": ""generated""}"
Jardín Infantil Ramírez,contacto@jardininfantilramire.cl,+56959334391,Jardín Infantil Ramírez,Local Specialist — La Serena,lead,0,local_specialist,Local Specialist,la-serena,www.jardininfantilramirez.cl,"{""city"": ""la-serena"", ""niche"": ""local_specialist"", ""website"": ""www.jardininfantilramirez.cl"", ""page"": ""companies/la-serena/jardin-infantil-ramirez.html"", ""vertical"": ""Local Specialist"", ""source"": ""generated""}"
Concesionaria Serena,repuestos@concesionariaserena.com,+56982620378,Concesionaria Serena,Automotive — La Serena,lead,0,automotive,Automotive,la-serena,www.concesionariaserena.cl,"{""city"": ""la-serena"", ""niche"": ""automotive"", ""website"": ""www.concesionariaserena.cl"", ""page"": ""companies/la-serena/concesionaria-serena.html"", ""vertical"": ""Automotive"", ""source"": ""generated""}"
Repuestos Álvarez,servicio@repuestosalvarez.com.cl,+56942216683,Repuestos Álvarez,Automotive — La Serena,lead,0,automotive,Automotive,la-serena,www.repuestosalvarez.cl,"{""city"": ""la-serena"", ""niche"": ""automotive"", ""website"": ""www.repuestosalvarez.cl"", ""page"": ""companies/la-serena/repuestos-alvarez.html"", ""vertical"": ""Automotive"", ""source"": ""generated""}"
Preuniversitario Cortés,contacto@preuniversitariocortes.com.cl,+56989071400,Preuniversitario Cortés,Education — La Serena,lead,0,education,Education,la-serena,www.preuniversitariocortes.cl,"{""city"": ""la-serena"", ""niche"": ""education"", ""website"": ""www.preuniversitariocortes.cl"", ""page"": ""companies/la-serena/preuniversitario-cortes.html"", ""vertical"": ""Education"", ""source"": ""generated""}"
Instituto Castillo,secretaria@institutocastillo.com,+56975839334,Instituto Castillo,Education — La Serena,lead,0,education,Education,la-serena,www.institutocastillo.cl,"{""city"": ""la-serena"", ""niche"": ""education"", ""website"": ""www.institutocastillo.cl"", ""page"": ""companies/la-serena/instituto-castillo.html"", ""vertical"": ""Education"", ""source"": ""generated""}"
Constructora Contreras,cotizaciones@constructoracontreras.cl,+56984057910,Constructora Contreras,Home Services & Construction — La Serena,lead,0,home_services,Home Services & Construction,la-serena,www.constructoracontreras.cl,"{""city"": ""la-serena"", ""niche"": ""home_services"", ""website"": ""www.constructoracontreras.cl"", ""page"": ""companies/la-serena/constructora-contreras.html"", ""vertical"": ""Home Services & Construction"", ""source"": ""generated""}"
Viñedos Serena,turismo@vinedosserena.cl,+56953212776,Viñedos Serena,Wine & Agriculture — La Serena,lead,0,wine_agriculture,Wine & Agriculture,la-serena,www.vinedosserena.cl,"{""city"": ""la-serena"", ""niche"": ""wine_agriculture"", ""website"": ""www.vinedosserena.cl"", ""page"": ""companies/la-serena/vinedos-serena.html"", ""vertical"": ""Wine & Agriculture"", ""source"": ""generated""}"
Lácteos Serena,exportacion@lacteosserena.com,+56969992744,Lácteos Serena,Wine & Agriculture — La Serena,lead,0,wine_agriculture,Wine & Agriculture,la-serena,www.lacteosserena.cl,"{""city"": ""la-serena"", ""niche"": ""wine_agriculture"", ""website"": ""www.lacteosserena.cl"", ""page"": ""companies/la-serena/lacteos-serena.html"", ""vertical"": ""Wine & Agriculture"", ""source"": ""generated""}"
Consultora Financiera Vásquez,info@consultorafinancierava.cl,+56955581840,Consultora Financiera Vásquez,Financial Services — La Serena,lead,0,financial_services,Financial Services,la-serena,www.consultorafinancierava.cl,"{""city"": ""la-serena"", ""niche"": ""financial_services"", ""website"": ""www.consultorafinancierava.cl"", ""page"": ""companies/la-serena/consultora-financiera-vasquez.html"", ""vertical"": ""Financial Services"", ""source"": ""generated""}"
Seguros Serena,contadores@segurosserena.cl,+56968014537,Seguros Serena,Financial Services — La Serena,lead,0,financial_services,Financial Services,la-serena,www.segurosserena.cl,"{""city"": ""la-serena"", ""niche"": ""financial_services"", ""website"": ""www.segurosserena.cl"", ""page"": ""companies/la-serena/seguros-serena.html"", ""vertical"": ""Financial Services"", ""source"": ""generated""}"
Inversiones Vera,contacto@inversionesvera.com,+56948917081,Inversiones Vera,Financial Services — La Serena,lead,0,financial_services,Financial Services,la-serena,www.inversionesvera.cl,"{""city"": ""la-serena"", ""niche"": ""financial_services"", ""website"": ""www.inversionesvera.cl"", ""page"": ""companies/la-serena/inversiones-vera.html"", ""vertical"": ""Financial Services"", ""source"": ""generated""}"
Martínez Contadores Auditores,asesorias@martinezcontadoresaudi.cl,+56979075316,Martínez Contadores Auditores,Financial Services — La Serena,lead,0,financial_services,Financial Services,la-serena,www.martinezcontadoresaudi.cl,"{""city"": ""la-serena"", ""niche"": ""financial_services"", ""website"": ""www.martinezcontadoresaudi.cl"", ""page"": ""companies/la-serena/martinez-contadores-auditores.html"", ""vertical"": ""Financial Services"", ""source"": ""generated""}"
Video Producciones Vargas,contacto@videoproduccionesvarga.com,+56988657452,Video Producciones Vargas,Events & Weddings — La Serena,lead,0,events_weddings,Events & Weddings,la-serena,www.videoproduccionesvarga.cl,"{""city"": ""la-serena"", ""niche"": ""events_weddings"", ""website"": ""www.videoproduccionesvarga.cl"", ""page"": ""companies/la-serena/video-producciones-vargas.html"", ""vertical"": ""Events & Weddings"", ""source"": ""generated""}"
Video Producciones Fuentes,eventos@videoproduccionesfuent.cl,+56986877041,Video Producciones Fuentes,Events & Weddings — La Serena,lead,0,events_weddings,Events & Weddings,la-serena,www.videoproduccionesfuent.cl,"{""city"": ""la-serena"", ""niche"": ""events_weddings"", ""website"": ""www.videoproduccionesfuent.cl"", ""page"": ""companies/la-serena/video-producciones-fuentes.html"", ""vertical"": ""Events & Weddings"", ""source"": ""generated""}"
