name,email,phone,company,role,status,value,niche_key,niche,city,website,notes
Station RestoBar,station.restobar@gmail.com,+56 2 2735 7205,Station RestoBar,Restaurants & Gastronomy — Santiago,lead,0,restaurants,Restaurants & Gastronomy,santiago,No website,"{""city"": ""santiago"", ""niche"": ""restaurants"", ""website"": ""No website"", ""page"": ""companies/santiago/station-restobar.html"", ""vertical"": ""Restaurants""}"
Utopía Restobar,contacto@utopiarestobar.cl,+56 9 5117 1107,Utopía Restobar,Restaurants & Gastronomy — Santiago,lead,0,restaurants,Restaurants & Gastronomy,santiago,utopiarestobar.cl,"{""city"": ""santiago"", ""niche"": ""restaurants"", ""website"": ""utopiarestobar.cl"", ""page"": ""companies/santiago/utopía-restobar.html"", ""vertical"": ""Restaurants""}"
Salvador Cocina y Café,contacto@salvadorcocinaycafe.cl,+56 9 5817 9777,Salvador Cocina y Café,Restaurants & Gastronomy — Santiago,lead,0,restaurants,Restaurants & Gastronomy,santiago,salvadorcocinaycafe.cl,"{""city"": ""santiago"", ""niche"": ""restaurants"", ""website"": ""salvadorcocinaycafe.cl"", ""page"": ""companies/santiago/salvador-cocina-y-café.html"", ""vertical"": ""Restaurants""}"
Bohemia Restobar,Not found,+56 2 2349 5733,Bohemia Restobar,Restaurants & Gastronomy — Santiago,lead,0,restaurants,Restaurants & Gastronomy,santiago,barbohemia.cl,"{""city"": ""santiago"", ""niche"": ""restaurants"", ""website"": ""barbohemia.cl"", ""page"": ""companies/santiago/bohemia-restobar.html"", ""vertical"": ""Restaurants""}"
Pikada Pizzas y Empanadas,Not found,+56 2 2231 9980 / +56 9 6403 4246,Pikada Pizzas y Empanadas,Restaurants & Gastronomy — Santiago,lead,0,restaurants,Restaurants & Gastronomy,santiago,pikada.cl,"{""city"": ""santiago"", ""niche"": ""restaurants"", ""website"": ""pikada.cl"", ""page"": ""companies/santiago/pikada-pizzas-y-empanadas.html"", ""vertical"": ""Restaurants""}"
Demencia Restobar,Not found,+56 2 3245 0340,Demencia Restobar,Restaurants & Gastronomy — Santiago,lead,0,restaurants,Restaurants & Gastronomy,santiago,No website,"{""city"": ""santiago"", ""niche"": ""restaurants"", ""website"": ""No website"", ""page"": ""companies/santiago/demencia-restobar.html"", ""vertical"": ""Restaurants""}"
Take a Break,Not found,,Take a Break,Restaurants & Gastronomy — Santiago,lead,0,restaurants,Restaurants & Gastronomy,santiago,takeabreak.cl,"{""city"": ""santiago"", ""niche"": ""restaurants"", ""website"": ""takeabreak.cl"", ""page"": ""companies/santiago/take-a-break.html"", ""vertical"": ""Restaurants""}"
Emporio Zunino,Not found,,Emporio Zunino,Restaurants & Gastronomy — Santiago,lead,0,restaurants,Restaurants & Gastronomy,santiago,emporiozunino.cl,"{""city"": ""santiago"", ""niche"": ""restaurants"", ""website"": ""emporiozunino.cl"", ""page"": ""companies/santiago/emporio-zunino.html"", ""vertical"": ""Restaurants""}"
El Rápido,Not found,,El Rápido,Restaurants & Gastronomy — Santiago,lead,0,restaurants,Restaurants & Gastronomy,santiago,elrapido.cl,"{""city"": ""santiago"", ""niche"": ""restaurants"", ""website"": ""elrapido.cl"", ""page"": ""companies/santiago/el-rápido.html"", ""vertical"": ""Restaurants""}"
Comedy Restobar,Not found,,Comedy Restobar,Restaurants & Gastronomy — Santiago,lead,0,restaurants,Restaurants & Gastronomy,santiago,comedy.cl,"{""city"": ""santiago"", ""niche"": ""restaurants"", ""website"": ""comedy.cl"", ""page"": ""companies/santiago/comedy-restobar.html"", ""vertical"": ""Restaurants""}"
Clinvet Veterinaria,clinvetrecepcion@gmail.com,+56 2 3339 7184 /,Clinvet Veterinaria,Health & Medical — Santiago,lead,0,health,Health & Medical,santiago,clinvet.cl,"{""city"": ""santiago"", ""niche"": ""health"", ""website"": ""clinvet.cl"", ""page"": ""companies/santiago/clinvet-veterinaria.html"", ""vertical"": ""Health""}"
Centro Veterinario VetSalud,vetsaluddomicilio@gmail.com,+56 9 8321 3462,Centro Veterinario VetSalud,Health & Medical — Santiago,lead,0,health,Health & Medical,santiago,vetsalud.cl,"{""city"": ""santiago"", ""niche"": ""health"", ""website"": ""vetsalud.cl"", ""page"": ""companies/santiago/centro-veterinario-vetsalud.html"", ""vertical"": ""Health""}"
Centro Veterinario Ñuñoa,centroveterinarionunoa@gmail.com,+56 2 2848 8012 /,Centro Veterinario Ñuñoa,Health & Medical — Santiago,lead,0,health,Health & Medical,santiago,cvetnunoa.cl,"{""city"": ""santiago"", ""niche"": ""health"", ""website"": ""cvetnunoa.cl"", ""page"": ""companies/santiago/centro-veterinario-ñuñoa.html"", ""vertical"": ""Health""}"
Clínica Veterinaria Providencia,clinicaveterinariaprovidencia@gmail.com,+56 2 2235 5855,Clínica Veterinaria Providencia,Health & Medical — Santiago,lead,0,health,Health & Medical,santiago,veterinariaprovidencia.cl,"{""city"": ""santiago"", ""niche"": ""health"", ""website"": ""veterinariaprovidencia.cl"", ""page"": ""companies/santiago/clínica-veterinaria-providencia.html"", ""vertical"": ""Health""}"
Clínica Veterinaria Macul,contacto@clinicaveterinariamacul.cl,+56 2 2238 6440,Clínica Veterinaria Macul,Health & Medical — Santiago,lead,0,health,Health & Medical,santiago,clinicaveterinariamacul.cl,"{""city"": ""santiago"", ""niche"": ""health"", ""website"": ""clinicaveterinariamacul.cl"", ""page"": ""companies/santiago/clínica-veterinaria-macul.html"", ""vertical"": ""Health""}"
Hospital Veterinario Alemán,contacto@hva.cl,,Hospital Veterinario Alemán,Health & Medical — Santiago,lead,0,health,Health & Medical,santiago,hva.cl,"{""city"": ""santiago"", ""niche"": ""health"", ""website"": ""hva.cl"", ""page"": ""companies/santiago/hospital-veterinario-alemán.html"", ""vertical"": ""Health""}"
CEOS Odontología,recepcion@ceos.cl,,CEOS Odontología,Health & Medical — Santiago,lead,0,health,Health & Medical,santiago,ceos.cl,"{""city"": ""santiago"", ""niche"": ""health"", ""website"": ""ceos.cl"", ""page"": ""companies/santiago/ceos-odontología.html"", ""vertical"": ""Health""}"
Clínica Dental Odontofobia,contacto@odontofobia.cl,+56 2 2225 2247 /,Clínica Dental Odontofobia,Health & Medical — Santiago,lead,0,health,Health & Medical,santiago,odontofobia.cl,"{""city"": ""santiago"", ""niche"": ""health"", ""website"": ""odontofobia.cl"", ""page"": ""companies/santiago/clínica-dental-odontofobia.html"", ""vertical"": ""Health""}"
KLife Kinesiología,contacto@klife.cl,+56 9 5792 0007,KLife Kinesiología,Health & Medical — Santiago,lead,0,health,Health & Medical,santiago,klife.cl,"{""city"": ""santiago"", ""niche"": ""health"", ""website"": ""klife.cl"", ""page"": ""companies/santiago/klife-kinesiología.html"", ""vertical"": ""Health""}"
Odontología Veterinaria Chile,Not found,+56 2 2671 0772 /,Odontología Veterinaria Chile,Health & Medical — Santiago,lead,0,health,Health & Medical,santiago,odontovetchile.cl,"{""city"": ""santiago"", ""niche"": ""health"", ""website"": ""odontovetchile.cl"", ""page"": ""companies/santiago/odontología-veterinaria-chile.html"", ""vertical"": ""Health""}"
Época Estilistas,info@epocaestilistas.com,+56 9 8548 2498,Época Estilistas,Beauty & Wellness — Santiago,lead,0,beauty,Beauty & Wellness,santiago,epocaestilistas.cl,"{""city"": ""santiago"", ""niche"": ""beauty"", ""website"": ""epocaestilistas.cl"", ""page"": ""companies/santiago/época-estilistas.html"", ""vertical"": ""Beauty""}"
Centro de Estética Mary Blanca,contactomaryblanca@gmail.com,+56 2 2695 8188 /,Centro de Estética Mary Blanca,Beauty & Wellness — Santiago,lead,0,beauty,Beauty & Wellness,santiago,maryblanca.cl,"{""city"": ""santiago"", ""niche"": ""beauty"", ""website"": ""maryblanca.cl"", ""page"": ""companies/santiago/centro-de-estética-mary-blanca.html"", ""vertical"": ""Beauty""}"
Nails Divine,nailsdivinespa@gmail.com,+56 2 2886 1647 /,Nails Divine,Beauty & Wellness — Santiago,lead,0,beauty,Beauty & Wellness,santiago,nailsdivine.cl,"{""city"": ""santiago"", ""niche"": ""beauty"", ""website"": ""nailsdivine.cl"", ""page"": ""companies/santiago/nails-divine.html"", ""vertical"": ""Beauty""}"
Bárbaros Barbería,contacto@barbarosbarberia.cl,+56 9 6223 6503,Bárbaros Barbería,Restaurants & Gastronomy — Santiago,lead,0,restaurants,Restaurants & Gastronomy,santiago,barbarosbarberia.cl,"{""city"": ""santiago"", ""niche"": ""restaurants"", ""website"": ""barbarosbarberia.cl"", ""page"": ""companies/santiago/bárbaros-barbería.html"", ""vertical"": ""Beauty""}"
Club de la Barba,contacto@clubdelabarba.com,+56 9 7206 3315,Club de la Barba,Restaurants & Gastronomy — Santiago,lead,0,restaurants,Restaurants & Gastronomy,santiago,clubdelabarba.cl,"{""city"": ""santiago"", ""niche"": ""restaurants"", ""website"": ""clubdelabarba.cl"", ""page"": ""companies/santiago/club-de-la-barba.html"", ""vertical"": ""Beauty""}"
Pamelan,contacto@pamelan.cl,+56 9 6608 4061,Pamelan,Beauty & Wellness — Santiago,lead,0,beauty,Beauty & Wellness,santiago,pamelan.cl,"{""city"": ""santiago"", ""niche"": ""beauty"", ""website"": ""pamelan.cl"", ""page"": ""companies/santiago/pamelan.html"", ""vertical"": ""Beauty""}"
Beauty Nails Spa,pamelagiovanna@hotmail.com,+56 2 2403 2674,Beauty Nails Spa,Beauty & Wellness — Santiago,lead,0,beauty,Beauty & Wellness,santiago,No website,"{""city"": ""santiago"", ""niche"": ""beauty"", ""website"": ""No website"", ""page"": ""companies/santiago/beauty-nails-spa.html"", ""vertical"": ""Beauty""}"
Daninails Spa,Not found,+56 9 8708 2462,Daninails Spa,Beauty & Wellness — Santiago,lead,0,beauty,Beauty & Wellness,santiago,daninailsspa.cl,"{""city"": ""santiago"", ""niche"": ""beauty"", ""website"": ""daninailsspa.cl"", ""page"": ""companies/santiago/daninails-spa.html"", ""vertical"": ""Beauty""}"
Nails in the City,Not found,+56 9 4773 5416,Nails in the City,Beauty & Wellness — Santiago,lead,0,beauty,Beauty & Wellness,santiago,nailsinthecity.cl,"{""city"": ""santiago"", ""niche"": ""beauty"", ""website"": ""nailsinthecity.cl"", ""page"": ""companies/santiago/nails-in-the-city.html"", ""vertical"": ""Beauty""}"
Caballeros Barbería,hello@netwebmedia.com,,Caballeros Barbería,Restaurants & Gastronomy — Santiago,lead,0,restaurants,Restaurants & Gastronomy,santiago,caballerosbarberiaoficial.cl,"{""city"": ""santiago"", ""niche"": ""restaurants"", ""website"": ""caballerosbarberiaoficial.cl"", ""page"": ""companies/santiago/caballeros-barbería.html"", ""vertical"": ""Beauty""}"
Hostal Providencia,reservas@hostalprovidencia.com,+56 9 5438 7326,Hostal Providencia,Tourism & Hospitality — Santiago,lead,0,tourism,Tourism & Hospitality,santiago,hostalprovidencia.com,"{""city"": ""santiago"", ""niche"": ""tourism"", ""website"": ""hostalprovidencia.com"", ""page"": ""companies/santiago/hostal-providencia.html"", ""vertical"": ""Tourism""}"
Apart Hotel B,contacto@aparthotelb.cl,+56 2 273 262 29,Apart Hotel B,Tourism & Hospitality — Santiago,lead,0,tourism,Tourism & Hospitality,santiago,aparthotelb.cl,"{""city"": ""santiago"", ""niche"": ""tourism"", ""website"": ""aparthotelb.cl"", ""page"": ""companies/santiago/apart-hotel-b.html"", ""vertical"": ""Tourism""}"
ApartHotel Elite Las Condes,reservas@hoteleraelite.com,+56 2 2380 5025 / +56 9 3392 6142,ApartHotel Elite Las Condes,Tourism & Hospitality — Santiago,lead,0,tourism,Tourism & Hospitality,santiago,apartelite.com,"{""city"": ""santiago"", ""niche"": ""tourism"", ""website"": ""apartelite.com"", ""page"": ""companies/santiago/aparthotel-elite-las-condes.html"", ""vertical"": ""Tourism""}"
Park Plaza Apart Hotel,bookings@parkplaza.cl,+56 2 2372 4010,Park Plaza Apart Hotel,Tourism & Hospitality — Santiago,lead,0,tourism,Tourism & Hospitality,santiago,parkapartments.cl,"{""city"": ""santiago"", ""niche"": ""tourism"", ""website"": ""parkapartments.cl"", ""page"": ""companies/santiago/park-plaza-apart-hotel.html"", ""vertical"": ""Tourism""}"
Hostal Almenas,Not found,+56 9 4447 2352 / +56 2 2894 2584,Hostal Almenas,Tourism & Hospitality — Santiago,lead,0,tourism,Tourism & Hospitality,santiago,hostalalmenas.cl,"{""city"": ""santiago"", ""niche"": ""tourism"", ""website"": ""hostalalmenas.cl"", ""page"": ""companies/santiago/hostal-almenas.html"", ""vertical"": ""Tourism""}"
Hostal Forestal,Not found,,Hostal Forestal,Tourism & Hospitality — Santiago,lead,0,tourism,Tourism & Hospitality,santiago,hostalforestal.com,"{""city"": ""santiago"", ""niche"": ""tourism"", ""website"": ""hostalforestal.com"", ""page"": ""companies/santiago/hostal-forestal.html"", ""vertical"": ""Tourism""}"
Hotel Smart Apart,Not found,+56 9 8808 7415,Hotel Smart Apart,Tourism & Hospitality — Santiago,lead,0,tourism,Tourism & Hospitality,santiago,hotelsmart.cl,"{""city"": ""santiago"", ""niche"": ""tourism"", ""website"": ""hotelsmart.cl"", ""page"": ""companies/santiago/hotel-smart-apart.html"", ""vertical"": ""Tourism""}"
Apart Hotel Cambiaso,Not found,+56 9 9745 2556,Apart Hotel Cambiaso,Tourism & Hospitality — Santiago,lead,0,tourism,Tourism & Hospitality,santiago,No website,"{""city"": ""santiago"", ""niche"": ""tourism"", ""website"": ""No website"", ""page"": ""companies/santiago/apart-hotel-cambiaso.html"", ""vertical"": ""Tourism""}"
Hotel Boutique Tremo Bellavista,Not found,,Hotel Boutique Tremo Bellavista,Tourism & Hospitality — Santiago,lead,0,tourism,Tourism & Hospitality,santiago,hoteltremobellavista.com,"{""city"": ""santiago"", ""niche"": ""tourism"", ""website"": ""hoteltremobellavista.com"", ""page"": ""companies/santiago/hotel-boutique-tremo-bellavista.html"", ""vertical"": ""Tourism""}"
Casa Arrayán Hotel Boutique,Not found,+56 9 8451 9835,Casa Arrayán Hotel Boutique,Tourism & Hospitality — Santiago,lead,0,tourism,Tourism & Hospitality,santiago,casaarrayan.cl,"{""city"": ""santiago"", ""niche"": ""tourism"", ""website"": ""casaarrayan.cl"", ""page"": ""companies/santiago/casa-arrayán-hotel-boutique.html"", ""vertical"": ""Tourism""}"
Station RestoBar,station.restobar@gmail.com,+56 2 2735 7205,Station RestoBar,Restaurants & Gastronomy — Santiago,lead,0,restaurants,Restaurants & Gastronomy,santiago,No website,"{""city"": ""santiago"", ""niche"": ""restaurants"", ""website"": ""No website"", ""page"": ""companies/santiago/station-restobar.html"", ""vertical"": ""Restaurants""}"
Utopía Restobar,contacto@utopiarestobar.cl,+56 9 5117 1107,Utopía Restobar,Restaurants & Gastronomy — Santiago,lead,0,restaurants,Restaurants & Gastronomy,santiago,utopiarestobar.cl,"{""city"": ""santiago"", ""niche"": ""restaurants"", ""website"": ""utopiarestobar.cl"", ""page"": ""companies/santiago/utopía-restobar.html"", ""vertical"": ""Restaurants""}"
Salvador Cocina y Café,contacto@salvadorcocinaycafe.cl,+56 9 5817 9777,Salvador Cocina y Café,Restaurants & Gastronomy — Santiago,lead,0,restaurants,Restaurants & Gastronomy,santiago,salvadorcocinaycafe.cl,"{""city"": ""santiago"", ""niche"": ""restaurants"", ""website"": ""salvadorcocinaycafe.cl"", ""page"": ""companies/santiago/salvador-cocina-y-café.html"", ""vertical"": ""Restaurants""}"
Bohemia Restobar,Not found,+56 2 2349 5733,Bohemia Restobar,Restaurants & Gastronomy — Santiago,lead,0,restaurants,Restaurants & Gastronomy,santiago,barbohemia.cl,"{""city"": ""santiago"", ""niche"": ""restaurants"", ""website"": ""barbohemia.cl"", ""page"": ""companies/santiago/bohemia-restobar.html"", ""vertical"": ""Restaurants""}"
Pikada Pizzas y Empanadas,Not found,+56 2 2231 9980 / +56 9 6403 4246,Pikada Pizzas y Empanadas,Restaurants & Gastronomy — Santiago,lead,0,restaurants,Restaurants & Gastronomy,santiago,pikada.cl,"{""city"": ""santiago"", ""niche"": ""restaurants"", ""website"": ""pikada.cl"", ""page"": ""companies/santiago/pikada-pizzas-y-empanadas.html"", ""vertical"": ""Restaurants""}"
Demencia Restobar,Not found,+56 2 3245 0340,Demencia Restobar,Restaurants & Gastronomy — Santiago,lead,0,restaurants,Restaurants & Gastronomy,santiago,No website,"{""city"": ""santiago"", ""niche"": ""restaurants"", ""website"": ""No website"", ""page"": ""companies/santiago/demencia-restobar.html"", ""vertical"": ""Restaurants""}"
Take a Break,Not found,,Take a Break,Restaurants & Gastronomy — Santiago,lead,0,restaurants,Restaurants & Gastronomy,santiago,takeabreak.cl,"{""city"": ""santiago"", ""niche"": ""restaurants"", ""website"": ""takeabreak.cl"", ""page"": ""companies/santiago/take-a-break.html"", ""vertical"": ""Restaurants""}"
Emporio Zunino,Not found,,Emporio Zunino,Restaurants & Gastronomy — Santiago,lead,0,restaurants,Restaurants & Gastronomy,santiago,emporiozunino.cl,"{""city"": ""santiago"", ""niche"": ""restaurants"", ""website"": ""emporiozunino.cl"", ""page"": ""companies/santiago/emporio-zunino.html"", ""vertical"": ""Restaurants""}"
El Rápido,Not found,,El Rápido,Restaurants & Gastronomy — Santiago,lead,0,restaurants,Restaurants & Gastronomy,santiago,elrapido.cl,"{""city"": ""santiago"", ""niche"": ""restaurants"", ""website"": ""elrapido.cl"", ""page"": ""companies/santiago/el-rápido.html"", ""vertical"": ""Restaurants""}"
Comedy Restobar,Not found,,Comedy Restobar,Restaurants & Gastronomy — Santiago,lead,0,restaurants,Restaurants & Gastronomy,santiago,comedy.cl,"{""city"": ""santiago"", ""niche"": ""restaurants"", ""website"": ""comedy.cl"", ""page"": ""companies/santiago/comedy-restobar.html"", ""vertical"": ""Restaurants""}"
Clinvet Veterinaria,clinvetrecepcion@gmail.com,+56 2 3339 7184 /,Clinvet Veterinaria,Health & Medical — Santiago,lead,0,health,Health & Medical,santiago,clinvet.cl,"{""city"": ""santiago"", ""niche"": ""health"", ""website"": ""clinvet.cl"", ""page"": ""companies/santiago/clinvet-veterinaria.html"", ""vertical"": ""Health""}"
Centro Veterinario VetSalud,vetsaluddomicilio@gmail.com,+56 9 8321 3462,Centro Veterinario VetSalud,Health & Medical — Santiago,lead,0,health,Health & Medical,santiago,vetsalud.cl,"{""city"": ""santiago"", ""niche"": ""health"", ""website"": ""vetsalud.cl"", ""page"": ""companies/santiago/centro-veterinario-vetsalud.html"", ""vertical"": ""Health""}"
Centro Veterinario Ñuñoa,centroveterinarionunoa@gmail.com,+56 2 2848 8012 /,Centro Veterinario Ñuñoa,Health & Medical — Santiago,lead,0,health,Health & Medical,santiago,cvetnunoa.cl,"{""city"": ""santiago"", ""niche"": ""health"", ""website"": ""cvetnunoa.cl"", ""page"": ""companies/santiago/centro-veterinario-ñuñoa.html"", ""vertical"": ""Health""}"
Clínica Veterinaria Providencia,clinicaveterinariaprovidencia@gmail.com,+56 2 2235 5855,Clínica Veterinaria Providencia,Health & Medical — Santiago,lead,0,health,Health & Medical,santiago,veterinariaprovidencia.cl,"{""city"": ""santiago"", ""niche"": ""health"", ""website"": ""veterinariaprovidencia.cl"", ""page"": ""companies/santiago/clínica-veterinaria-providencia.html"", ""vertical"": ""Health""}"
Clínica Veterinaria Macul,contacto@clinicaveterinariamacul.cl,+56 2 2238 6440,Clínica Veterinaria Macul,Health & Medical — Santiago,lead,0,health,Health & Medical,santiago,clinicaveterinariamacul.cl,"{""city"": ""santiago"", ""niche"": ""health"", ""website"": ""clinicaveterinariamacul.cl"", ""page"": ""companies/santiago/clínica-veterinaria-macul.html"", ""vertical"": ""Health""}"
Hospital Veterinario Alemán,contacto@hva.cl,,Hospital Veterinario Alemán,Health & Medical — Santiago,lead,0,health,Health & Medical,santiago,hva.cl,"{""city"": ""santiago"", ""niche"": ""health"", ""website"": ""hva.cl"", ""page"": ""companies/santiago/hospital-veterinario-alemán.html"", ""vertical"": ""Health""}"
CEOS Odontología,recepcion@ceos.cl,,CEOS Odontología,Health & Medical — Santiago,lead,0,health,Health & Medical,santiago,ceos.cl,"{""city"": ""santiago"", ""niche"": ""health"", ""website"": ""ceos.cl"", ""page"": ""companies/santiago/ceos-odontología.html"", ""vertical"": ""Health""}"
Clínica Dental Odontofobia,contacto@odontofobia.cl,+56 2 2225 2247 /,Clínica Dental Odontofobia,Health & Medical — Santiago,lead,0,health,Health & Medical,santiago,odontofobia.cl,"{""city"": ""santiago"", ""niche"": ""health"", ""website"": ""odontofobia.cl"", ""page"": ""companies/santiago/clínica-dental-odontofobia.html"", ""vertical"": ""Health""}"
KLife Kinesiología,contacto@klife.cl,+56 9 5792 0007,KLife Kinesiología,Health & Medical — Santiago,lead,0,health,Health & Medical,santiago,klife.cl,"{""city"": ""santiago"", ""niche"": ""health"", ""website"": ""klife.cl"", ""page"": ""companies/santiago/klife-kinesiología.html"", ""vertical"": ""Health""}"
Odontología Veterinaria Chile,Not found,+56 2 2671 0772 /,Odontología Veterinaria Chile,Health & Medical — Santiago,lead,0,health,Health & Medical,santiago,odontovetchile.cl,"{""city"": ""santiago"", ""niche"": ""health"", ""website"": ""odontovetchile.cl"", ""page"": ""companies/santiago/odontología-veterinaria-chile.html"", ""vertical"": ""Health""}"
Época Estilistas,info@epocaestilistas.com,+56 9 8548 2498,Época Estilistas,Beauty & Wellness — Santiago,lead,0,beauty,Beauty & Wellness,santiago,epocaestilistas.cl,"{""city"": ""santiago"", ""niche"": ""beauty"", ""website"": ""epocaestilistas.cl"", ""page"": ""companies/santiago/época-estilistas.html"", ""vertical"": ""Beauty""}"
Centro de Estética Mary Blanca,contactomaryblanca@gmail.com,+56 2 2695 8188 /,Centro de Estética Mary Blanca,Beauty & Wellness — Santiago,lead,0,beauty,Beauty & Wellness,santiago,maryblanca.cl,"{""city"": ""santiago"", ""niche"": ""beauty"", ""website"": ""maryblanca.cl"", ""page"": ""companies/santiago/centro-de-estética-mary-blanca.html"", ""vertical"": ""Beauty""}"
Nails Divine,nailsdivinespa@gmail.com,+56 2 2886 1647 /,Nails Divine,Beauty & Wellness — Santiago,lead,0,beauty,Beauty & Wellness,santiago,nailsdivine.cl,"{""city"": ""santiago"", ""niche"": ""beauty"", ""website"": ""nailsdivine.cl"", ""page"": ""companies/santiago/nails-divine.html"", ""vertical"": ""Beauty""}"
Bárbaros Barbería,contacto@barbarosbarberia.cl,+56 9 6223 6503,Bárbaros Barbería,Restaurants & Gastronomy — Santiago,lead,0,restaurants,Restaurants & Gastronomy,santiago,barbarosbarberia.cl,"{""city"": ""santiago"", ""niche"": ""restaurants"", ""website"": ""barbarosbarberia.cl"", ""page"": ""companies/santiago/bárbaros-barbería.html"", ""vertical"": ""Beauty""}"
Club de la Barba,contacto@clubdelabarba.com,+56 9 7206 3315,Club de la Barba,Restaurants & Gastronomy — Santiago,lead,0,restaurants,Restaurants & Gastronomy,santiago,clubdelabarba.cl,"{""city"": ""santiago"", ""niche"": ""restaurants"", ""website"": ""clubdelabarba.cl"", ""page"": ""companies/santiago/club-de-la-barba.html"", ""vertical"": ""Beauty""}"
Pamelan,contacto@pamelan.cl,+56 9 6608 4061,Pamelan,Beauty & Wellness — Santiago,lead,0,beauty,Beauty & Wellness,santiago,pamelan.cl,"{""city"": ""santiago"", ""niche"": ""beauty"", ""website"": ""pamelan.cl"", ""page"": ""companies/santiago/pamelan.html"", ""vertical"": ""Beauty""}"
Beauty Nails Spa,pamelagiovanna@hotmail.com,+56 2 2403 2674,Beauty Nails Spa,Beauty & Wellness — Santiago,lead,0,beauty,Beauty & Wellness,santiago,No website,"{""city"": ""santiago"", ""niche"": ""beauty"", ""website"": ""No website"", ""page"": ""companies/santiago/beauty-nails-spa.html"", ""vertical"": ""Beauty""}"
Daninails Spa,Not found,+56 9 8708 2462,Daninails Spa,Beauty & Wellness — Santiago,lead,0,beauty,Beauty & Wellness,santiago,daninailsspa.cl,"{""city"": ""santiago"", ""niche"": ""beauty"", ""website"": ""daninailsspa.cl"", ""page"": ""companies/santiago/daninails-spa.html"", ""vertical"": ""Beauty""}"
